Delta-AY.119,Isolate 2,Isolate 1,Isolate 3,Isolate 4
0.4527963,0.3417254,0.3826133,0.3383351,0.4642357
0.445355,0.3362834,0.3809904,0.3474939,0.4635099
0.4543997,0.3462239,0.3808867,0.3447284,0.4620551
0.4603128,0.3381927,0.3881144,0.344221,0.4631189
0.4434984,0.3473396,0.3750849,0.3369803,0.4569691
0.4577021,0.3464924,0.3856265,0.336415,0.4582368
0.4476699,0.3333993,0.370545,0.3434325,0.4506771
0.4595626,0.3334857,0.3775176,0.33804,0.4594997
0.4627692,0.3320185,0.3870448,0.3439834,0.4609596
0.4692903,0.3442176,0.3911554,0.3470567,0.4513922
0.4735015,0.3337076,0.373369,0.3397643,0.4582613
0.458075,0.3372447,0.3704608,0.3423929,0.4587856
0.4519917,0.3472137,0.3697049,0.3457443,0.4479069
0.4536543,0.3544572,0.3671684,0.3417429,0.4557541
0.4595783,0.3391712,0.3800875,0.3443876,0.454388
0.4568279,0.341315,0.3836436,0.3537666,0.4535387
0.4543179,0.3435171,0.3891497,0.3377623,0.4643859
0.4578311,0.3426425,0.3744218,0.3458642,0.4713076
0.4520684,0.3442062,0.3792564,0.3376376,0.4453936
0.4550424,0.3441159,0.3825528,0.3464031,0.4478812
0.4559988,0.3362755,0.3678738,0.3473168,0.4420072
0.4637264,0.3387226,0.3666285,0.3425237,0.4630307
0.4631848,0.3565977,0.3782902,0.3434306,0.4586591
0.4544869,0.3511948,0.3790434,0.3491676,0.4476192
0.4399245,0.3355874,0.388337,0.3392449,0.4484081
0.4410533,0.3342456,0.3995753,0.3442478,0.4570284
0.4415395,0.3370201,0.3997895,0.3523249,0.4528413
0.4441174,0.3384736,0.3827595,0.3443139,0.4685623
0.4406594,0.3510436,0.3876361,0.3442175,0.4587514
0.4452197,0.3360492,0.3993902,0.3361098,0.4651191
0.4494896,0.336367,0.3936839,0.3369986,0.4663218
0.4491918,0.3387283,0.3898205,0.3387176,0.4607323
0.4518099,0.3389303,0.3779244,0.3419572,0.4473401
0.4561277,0.3470418,0.3857838,0.3428254,0.4767241
0.4633062,0.3380444,0.3737293,0.3438999,0.4552563
0.457772,0.3391392,0.3611946,0.3374666,0.45752
0.4530785,0.3330272,0.3688934,0.3422409,0.4395836
0.4507839,0.3379876,0.3666282,0.3419983,0.4672249
0.4594949,0.3294431,0.3749626,0.3374535,0.4534382
0.4466648,0.3395342,0.3613181,0.3406902,0.4448523
0.4560568,0.3369413,0.3757639,0.3423335,0.4475073
0.46443,0.3452353,0.3594223,0.3403213,0.4552137
0.4590548,0.3558815,0.3538928,0.3284575,0.4524156
0.4629941,0.3444916,0.3559282,0.3324938,0.4500649
0.4496464,0.3446988,0.3639959,0.3355495,0.4328225
0.4568987,0.3413693,0.3677671,0.3379372,0.4309227
0.4667455,0.3379476,0.3629805,0.329128,0.4305869
0.4661808,0.3419273,0.3641141,0.3437474,0.4442351
0.4626385,0.3455013,0.3783061,0.3431677,0.455271
0.4684016,0.3437481,0.3738567,0.344326,0.4517475
0.4829363,0.3251885,0.3650717,0.3464105,0.4540044
0.4754667,0.3320569,0.3596577,0.3414511,0.4469703
0.4728207,0.3439831,0.3744553,0.3426173,0.4509982
0.4618928,0.3478625,0.3752696,0.3374955,0.4405569
0.4817693,0.3369724,0.3918916,0.3398349,0.4443237
0.4477928,0.3464321,0.3903262,0.3286834,0.4397294
0.4605706,0.3362354,0.3848332,0.336568,0.4500459
0.4570433,0.3458484,0.3744314,0.3398558,0.4543866
0.4648454,0.3377194,0.3705311,0.3473618,0.4474722
0.4522921,0.3405293,0.3770835,0.3453143,0.4391977
0.4693496,0.3499003,0.3821995,0.3352495,0.4558573
0.4634814,0.3440768,0.386159,0.3351489,0.4412422
0.4586859,0.3277304,0.3894415,0.3394094,0.4535824
0.4548968,0.3241993,0.3781698,0.3373811,0.4466571
0.4616538,0.329487,0.3699193,0.3476738,0.4581344
0.4369021,0.3404966,0.3823017,0.3407466,0.4316118
0.4688621,0.3338216,0.3821954,0.3330942,0.4460985
0.4666166,0.3340604,0.3766282,0.3296564,0.450509
0.4705275,0.333046,0.377201,0.3292662,0.4477826
0.4590089,0.3324707,0.3820725,0.3324923,0.4582122
0.4713794,0.3375652,0.3772395,0.3339792,0.4422568
0.4639013,0.3481891,0.370542,0.333231,0.46965
0.4557257,0.3281944,0.3765206,0.3291547,0.4640267
0.4691257,0.3282604,0.3750682,0.3325697,0.4611911
0.4650705,0.3403856,0.3717806,0.3375774,0.4636607
0.4531399,0.3335569,0.3734024,0.340981,0.4611425
0.4529249,0.33882,0.3721901,0.3497238,0.4521965
0.4534293,0.3393167,0.3734245,0.348787,0.4759056
0.4604412,0.3448313,0.36736,0.3386127,0.4621803
0.4545339,0.3350597,0.3688509,0.3345367,0.4551124
0.4462233,0.3323643,0.364634,0.3494018,0.4655461
0.453478,0.3429042,0.3654002,0.3488214,0.4726902
0.443225,0.342174,0.3605609,0.3463765,0.4466461
0.4540679,0.3391123,0.377886,0.3413033,0.4492795
0.4552855,0.3515228,0.37979,0.3382545,0.4475134
0.4439585,0.3539614,0.3770092,0.3525005,0.4461944
0.4559535,0.3434132,0.3731128,0.3394496,0.4551695
0.4551994,0.3276784,0.3676534,0.3410296,0.4552611
0.4610127,0.3376936,0.3807474,0.3407124,0.4473404
0.4685355,0.3366032,0.377928,0.3507841,0.4606871
0.4652929,0.3362245,0.379437,0.3487286,0.4650466
0.4654908,0.3370917,0.3806193,0.3610141,0.4567391
0.466126,0.3435282,0.3710828,0.3487295,0.4578153
0.4547978,0.3419979,0.3753478,0.3498701,0.4434183
0.4625071,0.3435792,0.372564,0.3399297,0.4583969
0.4569791,0.3342892,0.3703011,0.3442822,0.4566824
0.4588938,0.3444559,0.3719728,0.3466192,0.4606355
0.4718769,0.3432911,0.3766113,0.3428234,0.464907
0.4805311,0.339923,0.3790405,0.3434549,0.4748574
0.4710294,0.3400194,0.3736261,0.3467239,0.4521254
0.4614815,0.342994,0.383257,0.3395589,0.4627251
0.4756455,0.3450814,0.379045,0.3543192,0.464071
0.4648121,0.3536589,0.3753236,0.3491593,0.46918
0.4626536,0.3437258,0.3619002,0.3497373,0.4496455
0.4488709,0.3328332,0.3754771,0.3411191,0.4419437
0.4638954,0.3391282,0.3833913,0.3458426,0.4507763
0.4516228,0.3434289,0.3805676,0.3516769,0.4584022
0.4626858,0.3416156,0.3771833,0.3499464,0.452066
0.4582209,0.33712,0.3762459,0.347656,0.4658003
0.4539875,0.3411057,0.3725207,0.3473946,0.4569457
0.4614599,0.3322769,0.3703125,0.3416886,0.4610718
0.4762921,0.3322599,0.3677431,0.3431643,0.4480057
0.4712082,0.3345949,0.3771158,0.3460888,0.4591391
0.483745,0.3474896,0.3715139,0.3485942,0.459357
0.4866592,0.35864,0.3711255,0.3481781,0.4528725
0.4821451,0.3425641,0.366709,0.3508772,0.4511439
0.481722,0.3413924,0.3736519,0.3540656,0.4555619
0.4799133,0.3458868,0.3685962,0.35129,0.4397187
0.4706382,0.3441875,0.3726775,0.350105,0.4452447
0.4668816,0.3388987,0.3824588,0.3481319,0.4490488
0.4664411,0.3282964,0.3730631,0.3472714,0.4559921
0.475879,0.3380618,0.3700385,0.3463398,0.4539793
0.4579117,0.3370927,0.3811817,0.3503722,0.4537017
0.4592463,0.3336141,0.3696811,0.3550861,0.458559
0.4532991,0.3372561,0.3752131,0.353895,0.4592084
0.4557407,0.3318679,0.3728479,0.3515662,0.4658956
0.457929,0.3530703,0.3718961,0.350792,0.4604553
0.4805923,0.3465205,0.38199,0.3448547,0.4468949
0.4606073,0.3423101,0.3647016,0.3422662,0.4344666
0.4635017,0.345374,0.3602102,0.3521061,0.4383139
0.4661074,0.3382013,0.3717506,0.3543971,0.4393917
0.4626059,0.3266978,0.3788039,0.3491232,0.4358945
0.4658169,0.334902,0.3769869,0.3487461,0.4484457
0.4618101,0.3355199,0.3776537,0.3544703,0.4260462
0.4726784,0.347945,0.372996,0.3560959,0.4425371
0.4583156,0.3232576,0.3729034,0.3579715,0.4549481
0.4660121,0.3425447,0.3797328,0.3597825,0.4458563
0.4631003,0.3347822,0.3779953,0.34843,0.4595808
0.4695446,0.3508255,0.3750545,0.358357,0.4498483
0.4453345,0.3344014,0.3807823,0.3537429,0.4442571
0.4542781,0.3390086,0.3716079,0.3460449,0.4354909
0.4612496,0.3418122,0.3682436,0.3503513,0.4288168
0.4440486,0.3422768,0.3800083,0.3405042,0.4434907
0.458012,0.3307397,0.3844691,0.3453887,0.4587936
0.4506318,0.3436133,0.3767544,0.3395647,0.4523996
0.4344518,0.3368635,0.392583,0.3439663,0.4574987
0.4357599,0.3416846,0.3908073,0.3462933,0.4452657
0.4270607,0.3323163,0.391279,0.3409106,0.4540635
0.4476695,0.3433358,0.383518,0.3293335,0.4404626
0.4495329,0.3471902,0.3756627,0.3331209,0.455137
0.4509952,0.3432447,0.3757883,0.3438014,0.4564422
0.4521496,0.3466521,0.3732102,0.3377562,0.4623013
0.4518047,0.3324379,0.3814693,0.3464293,0.4462817
0.466522,0.3396814,0.3843165,0.3426252,0.4557844
0.4811454,0.3525862,0.3916029,0.3433343,0.4470143
0.4828069,0.3433238,0.3794123,0.3344051,0.4521604
0.4682004,0.3400195,0.3732558,0.3356725,0.4460241
0.4579943,0.3460066,0.3787762,0.338258,0.4422027
0.4745826,0.3483063,0.3746735,0.3315454,0.4496772
0.4574204,0.3316911,0.3681017,0.3365659,0.4389404
0.4699352,0.3543043,0.3816562,0.3368639,0.4461296
0.4656719,0.338284,0.3771306,0.3517602,0.4597165
0.4693492,0.3422869,0.382818,0.3395348,0.462673
0.476976,0.3513236,0.3981248,0.3460259,0.4595273
0.4584523,0.3428358,0.3875518,0.3400234,0.4525241
0.4729272,0.3384161,0.3949309,0.3346988,0.4654087
0.4733327,0.350959,0.3971584,0.3460267,0.4421389
0.4606344,0.354609,0.3861269,0.3436977,0.4542425
0.4684974,0.3488042,0.3866338,0.3582692,0.4590052
0.4689393,0.3574104,0.3829111,0.3534422,0.4508424
0.4893959,0.3573833,0.3788608,0.3511913,0.4470803
0.4743409,0.3436695,0.3740181,0.348808,0.4441082
0.4608548,0.3407843,0.3769119,0.3416111,0.4559876
0.4712603,0.3477986,0.3748879,0.355705,0.4602584
0.4672833,0.3475163,0.3807221,0.3460171,0.4608692
0.4717377,0.3271082,0.3873014,0.347788,0.4387004
0.4837935,0.337891,0.3733575,0.3431621,0.4790573
0.4673564,0.3369869,0.3768499,0.3504103,0.4677849
0.4712976,0.3560753,0.3779736,0.343951,0.4635902
0.4803784,0.3577198,0.3941443,0.350298,0.4615119
0.4844881,0.366984,0.3782502,0.345523,0.4384267
0.4696991,0.3591211,0.3879583,0.3414783,0.4512964
0.4637539,0.3635938,0.3842374,0.3396422,0.4490065
0.4820083,0.3530689,0.3905026,0.348266,0.4395447
0.4790114,0.3552968,0.398384,0.3457763,0.4557649
0.4826002,0.3448855,0.3910989,0.3571235,0.4389581
0.4768917,0.3381521,0.3904331,0.35209,0.4562162
0.4700638,0.3425994,0.3926981,0.3638977,0.4567685
0.4702871,0.3347832,0.3866704,0.3579233,0.4567487
0.4808502,0.3424993,0.3899728,0.3549647,0.4598776
0.4683295,0.3420659,0.378709,0.3455298,0.4588386
0.4684909,0.3352457,0.3758895,0.3549785,0.4418826
0.4759757,0.3435079,0.3734298,0.3673213,0.443527
0.4773038,0.3551387,0.3945205,0.3603952,0.4459502
0.4634756,0.3575319,0.3924085,0.3547045,0.453214
0.4711744,0.3446428,0.3928792,0.3604927,0.4619184
0.4678418,0.3478804,0.3891408,0.3503606,0.4532764
0.4697666,0.3493228,0.3894334,0.3513267,0.4415927
0.456593,0.3387625,0.3958318,0.3465143,0.4403934
0.4666668,0.3377935,0.3937625,0.3452334,0.4448642
0.4683924,0.3546178,0.3842543,0.3509437,0.448121
0.4726013,0.3373151,0.3790688,0.3462139,0.4527256
0.4722523,0.3422145,0.3976237,0.3434418,0.4561137
0.4768524,0.3429193,0.3867024,0.3491034,0.4686186
0.4809208,0.3394534,0.3906962,0.3353168,0.4689087
0.4850448,0.3444586,0.38276,0.3450697,0.4532359
0.4784029,0.3554744,0.3883706,0.3378684,0.4610657
0.4900015,0.3448085,0.3999217,0.3442019,0.4521978
0.4707211,0.3420796,0.4003625,0.3386439,0.4574423
0.4687355,0.3473749,0.3995764,0.341741,0.4509368
0.4781226,0.3459326,0.3833894,0.3477022,0.4495964
0.4845096,0.3621202,0.3824115,0.3411167,0.4285586
0.4749353,0.348822,0.3902459,0.3403341,0.4222441
0.4622807,0.3406889,0.3869563,0.3519248,0.4158194
0.467642,0.3501089,0.3886124,0.3437559,0.4223937
0.4687767,0.3670292,0.377816,0.344903,0.4321139
0.4739689,0.3631581,0.3817046,0.3507978,0.4173234
0.4750403,0.3541814,0.3836159,0.3418677,0.4345753
0.4753911,0.3739741,0.3848014,0.3439145,0.4397494
0.480952,0.3741956,0.4020221,0.3627374,0.4487765
0.5016307,0.3612496,0.3882558,0.3505554,0.4312229
0.488902,0.3479221,0.3887112,0.343501,0.4611542
0.4775247,0.3631615,0.3785354,0.3525544,0.4467838
0.4797172,0.3682915,0.3868444,0.3550245,0.4317623
0.4898243,0.3653263,0.3789934,0.3532028,0.4368598
0.4921684,0.3694364,0.3800096,0.3448612,0.4564124
0.4815347,0.3554895,0.3770802,0.3436773,0.4530423
0.4820635,0.3621722,0.3803883,0.3448876,0.4621195
0.4868794,0.3604861,0.374983,0.3460287,0.4506947
0.4770209,0.3586615,0.3855395,0.3413809,0.4504886
0.4830022,0.3588467,0.3833913,0.3405688,0.4515266
0.4792754,0.3549903,0.3852833,0.342153,0.4416019
0.4724524,0.3487422,0.3863098,0.3444096,0.4459541
0.4596517,0.3571298,0.3842928,0.3413263,0.4592374
0.4699411,0.34692,0.3786136,0.3384701,0.4629518
0.4689054,0.3359397,0.3763726,0.3423308,0.4535532
0.4764346,0.3452404,0.3809465,0.3406292,0.4445469
0.4752942,0.3561605,0.3857109,0.3531456,0.4557876
0.4703861,0.3415292,0.3730806,0.3399028,0.4444095
0.4738813,0.3397951,0.3774503,0.3389001,0.4541286
0.4901438,0.3454694,0.3861836,0.3441339,0.4566054
0.479269,0.3472227,0.3857688,0.3426047,0.4568674
0.4783359,0.3505145,0.3928437,0.3455492,0.4556736
0.4744368,0.3513056,0.3885236,0.3417236,0.4520158
0.4907485,0.3362719,0.391936,0.3370983,0.447918
0.466971,0.3448762,0.3914545,0.3455709,0.4435221
0.4716891,0.3520107,0.3841598,0.3410214,0.4525486
0.4593888,0.3570362,0.3889536,0.3432085,0.461471
0.4688269,0.3633187,0.3922555,0.3427471,0.4531165
0.470318,0.3524435,0.3929689,0.3546879,0.4483184
0.4691184,0.3464522,0.3805132,0.3482829,0.4563713
0.4724505,0.3374256,0.3959631,0.3448673,0.462694
0.4881017,0.3338623,0.4041462,0.3408933,0.4657764
0.4607219,0.3433933,0.3808268,0.35176,0.4628223
0.4634697,0.3398858,0.3750655,0.3530205,0.4537996
0.4625556,0.3390481,0.3811048,0.3495908,0.4730501
0.4636095,0.3412332,0.3877069,0.3545916,0.4788819
0.4801841,0.3396318,0.3854666,0.3517261,0.4643912
0.4697783,0.3475174,0.3773785,0.3434799,0.4654445
0.4832967,0.3586767,0.3792345,0.3518294,0.4668311
0.4816121,0.3601486,0.3737847,0.3441606,0.4676614
0.4682061,0.3528087,0.3701605,0.3391061,0.4512165
0.4695325,0.3449444,0.3724031,0.3478615,0.4548259
0.4593392,0.3518166,0.3761348,0.3383863,0.4374406
0.472479,0.3630858,0.3873025,0.341169,0.4369097
0.4699621,0.3513536,0.3824964,0.3276638,0.4563472
0.4723164,0.3613223,0.3868875,0.3449114,0.4548581
0.4652744,0.3540185,0.3917906,0.3470819,0.453361
0.4809249,0.3431411,0.3937874,0.3359591,0.43815
0.4623786,0.3507634,0.3851477,0.3432637,0.4370216
0.4675599,0.3326783,0.3862216,0.3371675,0.4415736
0.4797699,0.3360941,0.3792336,0.3440499,0.4612623
0.4702293,0.356107,0.37844,0.3393357,0.4556304
0.474655,0.3428268,0.3715722,0.3373246,0.4653967
0.4821732,0.3441636,0.3765335,0.3421111,0.4450799
0.4753329,0.3476931,0.3729157,0.3432016,0.4569219
0.4814768,0.3461361,0.3732131,0.3454213,0.4564431
0.4796375,0.3416809,0.3848342,0.3433371,0.4465743
0.4723974,0.3352296,0.3817785,0.3353922,0.4380901
0.4763561,0.3387874,0.3882705,0.340539,0.4511627
0.4773791,0.3401918,0.3700509,0.339873,0.4567505
0.4764223,0.3365785,0.3712717,0.335936,0.467992
0.4713097,0.3423692,0.3716017,0.339917,0.4444096
0.4751963,0.3439015,0.3751869,0.3442549,0.4562135
0.4682176,0.3295597,0.3748843,0.340809,0.4653023
0.4888964,0.3342042,0.367893,0.332866,0.4674864
0.4878061,0.3398452,0.3693162,0.3470576,0.4729502
0.4713562,0.3449316,0.375268,0.3539997,0.4724781
0.4763225,0.3609313,0.3745084,0.3458596,0.4726956
0.4837987,0.3417932,0.3810609,0.3433469,0.4549563
0.4840666,0.3502693,0.3782438,0.3457374,0.4495679
0.4746968,0.3460618,0.38812,0.3455954,0.4496293
0.4813617,0.3499637,0.3944761,0.3416862,0.4620985
0.4724053,0.3430491,0.3939171,0.3346887,0.4488352
0.4720085,0.33862,0.3839187,0.3399531,0.4539604
0.4769329,0.3325861,0.3761612,0.3338437,0.4639129
0.4749039,0.3460267,0.3861934,0.3273212,0.4624976
0.4809712,0.3409233,0.379125,0.3342386,0.4666975
0.4876461,0.3231301,0.3814687,0.3349398,0.4661117
0.4823525,0.3319498,0.3828397,0.3368016,0.4638774
0.4768918,0.343296,0.3849575,0.3381486,0.4661316
0.4812149,0.3363127,0.382055,0.3284607,0.4547172
0.4881578,0.3385742,0.376344,0.3311803,0.4550835
0.4837727,0.3436743,0.3771023,0.3262129,0.4416515
0.4724131,0.341175,0.3823326,0.328334,0.4568306
0.4859053,0.3617525,0.3736154,0.3282212,0.4679446
0.4686593,0.3612188,0.3789865,0.3392994,0.4671989
0.4838782,0.3507397,0.3754129,0.3215514,0.4587562
0.477349,0.3457708,0.3880985,0.3258936,0.4627877
0.4869488,0.3606104,0.3822625,0.3287263,0.4500317
0.4832505,0.354553,0.3741751,0.3275809,0.4589551
0.4794886,0.3654537,0.382118,0.3282863,0.4768927
0.4945259,0.3568841,0.3636977,0.3198666,0.4728737
0.4830226,0.3650258,0.3717686,0.3230479,0.4528048
0.4797183,0.3588668,0.3729184,0.3176368,0.4513412
0.4742456,0.3557544,0.3823324,0.3348215,0.4618421
0.4824397,0.3659375,0.3708365,0.3318944,0.4543898
0.4957606,0.3615155,0.3762392,0.3256133,0.4489297
0.4815712,0.3647802,0.3863978,0.3309577,0.4566257
0.4849907,0.3594907,0.3700322,0.3426618,0.459154
0.4800144,0.358022,0.3821962,0.3299718,0.4467536
0.4752514,0.3561684,0.3741193,0.3384762,0.459656
0.4807319,0.363291,0.379091,0.3398274,0.4536119
0.4818248,0.3569342,0.3724421,0.3386227,0.4585861
0.4829789,0.3568544,0.3719729,0.3290874,0.4650049
0.4882793,0.3548609,0.3823571,0.3195987,0.4456854
0.490384,0.3421714,0.3837108,0.3231499,0.451362
0.4803828,0.3569521,0.3892348,0.323781,0.4625832
0.4821249,0.3419655,0.3841133,0.3245654,0.4472001
0.4817017,0.3485162,0.3879641,0.3287399,0.4639639
0.4807026,0.3475774,0.3878905,0.3237669,0.4498676
0.4860733,0.355643,0.3823262,0.3196116,0.4621103
0.4999721,0.3546235,0.3883181,0.3218932,0.4608092
0.4926848,0.3510526,0.3870501,0.3021914,0.4538546
0.4901229,0.3533411,0.3934393,0.311572,0.466529
0.4893971,0.3565112,0.3960966,0.3261696,0.46199
0.4807315,0.3538167,0.3858633,0.3391492,0.4581632
0.490613,0.3377824,0.3803138,0.3287035,0.4583156
0.4871771,0.3473399,0.3807756,0.342207,0.4628078
0.4786628,0.3502041,0.3853726,0.3344955,0.4625651
0.474854,0.3527811,0.3762997,0.3283953,0.4613449
0.4802398,0.3555501,0.3909421,0.3205259,0.4566961
0.480193,0.34526,0.3775845,0.3286248,0.4681996
0.4887432,0.3541898,0.3693734,0.342785,0.4540681
0.4903407,0.35768,0.3676039,0.3351921,0.465088
0.4864986,0.3548763,0.3763888,0.339375,0.4718887
0.4820464,0.354771,0.3764517,0.3409161,0.4633706
0.4849308,0.3547961,0.3813257,0.3230134,0.4667524
0.4849619,0.3516686,0.3800905,0.3295714,0.4594382
0.4874129,0.3639466,0.3780916,0.3216331,0.4631245
0.4961071,0.3484123,0.3875773,0.3165237,0.453428
0.4824379,0.3533216,0.377291,0.3186211,0.4578423
0.4900514,0.3526766,0.3864859,0.3284722,0.4793689
0.4842356,0.3395957,0.3841698,0.3184372,0.4704176
0.4895018,0.3415607,0.3808931,0.325391,0.4699551
0.4956625,0.3489804,0.3742188,0.3280864,0.4633498
0.4910955,0.3515031,0.3791321,0.3328141,0.4653021
0.4951154,0.3568964,0.3901483,0.3434235,0.4537426
0.4942483,0.3496713,0.3821473,0.3387734,0.4636596
0.4952877,0.3551372,0.3900295,0.3285746,0.4495485
0.4910554,0.3633421,0.387032,0.3381599,0.4599151
0.4915683,0.3521311,0.3762794,0.3363471,0.4532682
0.4907612,0.3628566,0.3766365,0.3346072,0.4585435
0.4948429,0.3441186,0.3900268,0.3325203,0.4505068
0.5020612,0.3504111,0.3795818,0.3323971,0.4398905
0.4898145,0.3448746,0.3683151,0.3374937,0.4534186
0.4999151,0.3369695,0.353695,0.3335276,0.4519563
0.4982406,0.3370908,0.3598792,0.3372433,0.4596578
0.4981157,0.3491517,0.3612916,0.3303454,0.4391624
0.5061772,0.3501199,0.3593873,0.3335208,0.4431946
0.5032336,0.3394068,0.3571274,0.3286481,0.4443122
0.4927132,0.3481132,0.3565689,0.3336306,0.4436263
0.4869246,0.3501496,0.3666087,0.3388228,0.4562699
0.4859866,0.3554965,0.3607559,0.3488072,0.4396238
0.4890323,0.3572235,0.3655218,0.3447715,0.4601001
0.4725833,0.3588606,0.3791798,0.3378568,0.4580104
0.4776782,0.354404,0.3844468,0.335474,0.4612511
0.4786386,0.3504196,0.3907042,0.3325488,0.4449243
0.4712391,0.3396702,0.380371,0.3308173,0.4549976
0.4829363,0.3452388,0.3821371,0.3247292,0.4516805
0.4805589,0.348872,0.3862959,0.3321549,0.4574465
0.4725253,0.3675347,0.3990893,0.3329786,0.4502668
0.484266,0.3600921,0.3908046,0.3398038,0.4473807
0.4885255,0.3445829,0.3973718,0.3391632,0.4461077
0.4918727,0.3424845,0.3964723,0.3511445,0.4584119
0.4848796,0.3485101,0.385471,0.3527968,0.4569948
0.4780338,0.3538047,0.3959247,0.3364104,0.4590135
0.4896745,0.355727,0.3792432,0.3547421,0.4441035
0.4859231,0.3546378,0.3671528,0.3445073,0.4443493
0.4767511,0.3596546,0.3624584,0.3503442,0.4490723
0.4701471,0.3476863,0.3578079,0.3492269,0.4396059
0.4828751,0.3429351,0.372309,0.3429107,0.4448725
0.4805763,0.3475878,0.3704468,0.3440593,0.4603789
0.4868239,0.3590553,0.3695334,0.3465316,0.4541122
0.4733301,0.344813,0.3736033,0.3486806,0.4513531
0.479466,0.3513441,0.3690986,0.3428348,0.461443
0.4818421,0.3520343,0.3594032,0.3409604,0.4619177
0.4826662,0.3539581,0.3700748,0.350161,0.4456526
0.4781512,0.3585928,0.3665708,0.3452162,0.459558
0.485917,0.3375076,0.3784823,0.3511406,0.4544916
0.4894888,0.3450359,0.3681342,0.34727,0.4616432
0.4774987,0.3526146,0.3577938,0.3559849,0.4679362
0.4793587,0.3481591,0.3585525,0.3465787,0.4563646
0.4759268,0.3459783,0.3559584,0.3550239,0.456085
0.487765,0.3421057,0.3683626,0.3546159,0.4479821
0.4892974,0.347211,0.3679247,0.3548293,0.4441982
0.482287,0.3481262,0.3711555,0.3555933,0.460142
0.4790652,0.3467482,0.3731438,0.337803,0.4605556
0.4876885,0.3481488,0.3765652,0.3411433,0.4437892
0.4747351,0.3597017,0.367556,0.3390991,0.4415435
0.4778912,0.3562948,0.3706487,0.340801,0.4538922
0.4715706,0.3699955,0.3682463,0.3493218,0.4543316
0.4843516,0.3718322,0.3684932,0.3449604,0.4591599
0.4866539,0.3610358,0.367335,0.3407103,0.4419522
0.4944431,0.3542192,0.3632102,0.3359785,0.4450375
0.4858288,0.3523823,0.3666216,0.3446184,0.439639
0.4948481,0.3651622,0.372976,0.3525434,0.4539699
0.4909941,0.3643627,0.372737,0.3515339,0.4348606
0.4879938,0.374069,0.3567861,0.3466719,0.4464737
0.4811015,0.3761616,0.382373,0.3420053,0.4558437
0.4862323,0.3670837,0.3667863,0.3452971,0.4499485
0.488149,0.3635497,0.3686085,0.349043,0.4585015
0.4846597,0.3756302,0.3649223,0.3444859,0.4583526
0.4845591,0.3744488,0.3717985,0.3502829,0.4481052
0.4889674,0.3709564,0.3800816,0.3548036,0.4456101
0.4959137,0.3435891,0.3704749,0.3384492,0.4414279
0.4991716,0.3453433,0.3688861,0.3487429,0.4436362
0.5032463,0.3450567,0.3798836,0.3460111,0.4404788
0.4959951,0.3528425,0.3775126,0.3303794,0.4376855
0.4942096,0.3506548,0.3700598,0.3465998,0.4499047
0.4859029,0.3533576,0.3716721,0.3508809,0.4587128
0.48884,0.342639,0.3678523,0.3554026,0.4559798
0.4973114,0.3417035,0.3670425,0.3490098,0.4637915
0.4892804,0.3380775,0.369359,0.3485765,0.4618725
0.4819681,0.3259248,0.3668312,0.3574942,0.4580531
0.4852276,0.3395466,0.3765163,0.3457551,0.4519524
0.5044507,0.3431842,0.3774933,0.3531126,0.4384346
0.4934721,0.3266171,0.3692159,0.3482668,0.4497946
0.5039614,0.3358982,0.3745691,0.3547937,0.4651832
0.4873734,0.3314713,0.375227,0.3464088,0.4566234
0.4943682,0.3307807,0.3732516,0.3479529,0.4555018
0.4986099,0.3233621,0.374161,0.3461458,0.4581037
0.5057788,0.3246957,0.3820132,0.3400818,0.4553816
0.4951154,0.3368715,0.373304,0.3358678,0.4494414
0.5056381,0.3466506,0.3849434,0.3454923,0.4721483
0.4979486,0.3478592,0.3798479,0.3417798,0.4604782
0.4929377,0.3401156,0.3633974,0.3433867,0.460716
0.4962879,0.3265733,0.3769055,0.3524958,0.4622728
0.505466,0.3360023,0.36638,0.3511643,0.4630851
0.5041416,0.3333831,0.3593462,0.3549129,0.4578668
0.5107104,0.3364451,0.3723144,0.3608353,0.4639028
0.4949385,0.3323924,0.365241,0.3485146,0.4584083
0.5092481,0.3326086,0.367942,0.3671611,0.470763
0.491432,0.3225574,0.3784276,0.3611655,0.4619611
0.488871,0.3300906,0.3653995,0.3500874,0.4741694
0.4915148,0.3400995,0.368405,0.342129,0.470591
0.4895844,0.3436851,0.3665619,0.3531173,0.4743532
0.4912617,0.3385722,0.3598204,0.3531967,0.4682226
0.4878035,0.3421774,0.3638482,0.3482754,0.4656282
0.4910727,0.3275393,0.3601246,0.353859,0.4587924
0.4885575,0.3497527,0.3692212,0.3494407,0.4556911
0.4893898,0.3393595,0.3783257,0.3406801,0.465954
0.488192,0.3335036,0.3616636,0.3495657,0.4605858
0.494402,0.33313,0.3644675,0.3400508,0.4579255
0.4855691,0.3482828,0.3794864,0.3407039,0.4588763
0.4915987,0.3424605,0.3710212,0.3346015,0.4671534
0.4935152,0.3348803,0.3738474,0.3392321,0.4726317
0.4871815,0.3325233,0.3607554,0.3353105,0.471903
0.5059574,0.3384793,0.3754006,0.3359158,0.457357
0.5069649,0.3300387,0.3703696,0.3455815,0.464799
0.5113366,0.3421037,0.3757702,0.3451577,0.4565827
0.4975447,0.3369945,0.3703954,0.3409762,0.460483
0.48998,0.3224967,0.3628911,0.3507786,0.4734673
