Delta-AY.119,Isolate 1,Isolate 2,Isolate 3,Isolate 4
0.2755729,0.340675,0.2397265,0.2707726,0.3146988
0.2770861,0.3264902,0.2420235,0.2779608,0.32237
0.2805414,0.3114294,0.2328737,0.263091,0.3213586
0.2824346,0.326282,0.2306666,0.2623275,0.3218688
0.2707676,0.3254595,0.2309585,0.2637552,0.329171
0.2699127,0.3132211,0.2332741,0.2569514,0.3380418
0.2677789,0.3213658,0.2374168,0.260719,0.3190234
0.2686225,0.3286121,0.2273886,0.2641158,0.3230072
0.2671019,0.3340748,0.2438949,0.2834214,0.335148
0.2688168,0.3312835,0.2269292,0.2812713,0.3343301
0.2735695,0.3231974,0.2250237,0.2775214,0.3243401
0.2687903,0.3215646,0.2341052,0.2855733,0.3219771
0.2573125,0.3173662,0.2341075,0.2683562,0.3373252
0.2665625,0.3156429,0.2329636,0.2785403,0.3179795
0.2705392,0.3224867,0.2278768,0.2748248,0.3247523
0.2558143,0.3208007,0.2304116,0.278719,0.3064171
0.2659095,0.3246063,0.2283946,0.2794064,0.3018138
0.2727402,0.326225,0.2202791,0.2781865,0.3054707
0.2788461,0.32094,0.2314771,0.2779406,0.3120532
0.2883167,0.3216405,0.2141323,0.2838353,0.3129338
0.2786301,0.3148201,0.2233643,0.2848486,0.3106287
0.2865872,0.3294325,0.223631,0.289967,0.3057028
0.2876156,0.3407603,0.2279815,0.2839283,0.3103611
0.2860644,0.3462334,0.2247835,0.2850062,0.3136995
0.2730448,0.3343924,0.2287934,0.2831685,0.3164102
0.2773204,0.3393396,0.2325467,0.2918939,0.315727
0.2655531,0.3338933,0.2220451,0.2713941,0.3185553
0.2797425,0.3411252,0.2296322,0.2925851,0.3283993
0.2937502,0.336753,0.2292572,0.2777538,0.3197907
0.292671,0.3412945,0.2261627,0.2702547,0.3363471
0.284776,0.3448834,0.2287838,0.2702188,0.3294755
0.2823181,0.3465301,0.2273204,0.2693592,0.3369574
0.2666462,0.3459308,0.2253397,0.2650787,0.3153155
0.2717447,0.3196129,0.2197649,0.263905,0.3228527
0.2653593,0.3312259,0.2276141,0.2769142,0.3241321
0.2749456,0.3353511,0.2221597,0.2840166,0.3212179
0.2752033,0.3248762,0.2231001,0.2831887,0.3195038
0.2810011,0.3240276,0.2230786,0.2878481,0.3217831
0.2821959,0.3301269,0.2211477,0.2878902,0.3288391
0.2837735,0.3286607,0.2184481,0.2805968,0.3139663
0.2818394,0.3225098,0.2124583,0.2711335,0.3147988
0.279925,0.3142988,0.223372,0.2704827,0.3164393
0.2792018,0.3147066,0.2223537,0.2746883,0.3014868
0.2737169,0.3236705,0.2242814,0.2774532,0.3192867
0.2725634,0.3235695,0.2264577,0.2698597,0.3154093
0.260902,0.3308925,0.226948,0.2774648,0.3257171
0.2696768,0.3336106,0.2246917,0.2768556,0.3335352
0.2679721,0.3281952,0.217671,0.2768168,0.3204957
0.2692431,0.3281483,0.2270291,0.2687486,0.3281687
0.2636785,0.3301042,0.2227205,0.2702495,0.3136494
0.2750483,0.331892,0.229805,0.2796035,0.2970496
0.2705546,0.3367261,0.2253705,0.2872044,0.298131
0.2699698,0.3427809,0.2229977,0.2800818,0.3130162
0.2752585,0.345513,0.2159857,0.287862,0.3027137
0.2690003,0.3402137,0.2243975,0.2846703,0.3069386
0.2777545,0.3442605,0.2225878,0.2835353,0.2901404
0.2773312,0.3429115,0.2311315,0.2857889,0.2925276
0.2802865,0.3386685,0.2323963,0.284133,0.3080934
0.2731752,0.342007,0.237403,0.2751983,0.3099195
0.2779501,0.3206869,0.2405481,0.2765186,0.301124
0.2706623,0.3316842,0.2356284,0.2773267,0.2848084
0.2770875,0.3277901,0.2373589,0.2883074,0.2950757
0.2698835,0.3378839,0.2327282,0.2785372,0.3049251
0.2748814,0.3282107,0.2256647,0.2764135,0.3002369
0.2760853,0.3286365,0.2298583,0.2670194,0.2889341
0.2708551,0.3328727,0.2307878,0.2751296,0.2980076
0.2779465,0.3321428,0.2348816,0.2709843,0.2969698
0.2753319,0.3359688,0.236745,0.2693757,0.2939902
0.2684413,0.3301391,0.2368407,0.2741964,0.2917041
0.2695846,0.3196174,0.2266946,0.2805991,0.2975091
0.2649771,0.3298693,0.224853,0.2811705,0.2939805
0.2676071,0.337226,0.2287492,0.2766834,0.3052131
0.255108,0.3302456,0.2219851,0.2741509,0.303445
0.2648848,0.3319018,0.2274853,0.2705508,0.3055272
0.2644806,0.3323088,0.2290666,0.2762147,0.2970041
0.2725524,0.3443983,0.2334577,0.2886575,0.2991713
0.2729983,0.333528,0.2453799,0.2739714,0.3055697
0.269502,0.3433805,0.2316067,0.2859733,0.30696
0.2673963,0.3297678,0.2317707,0.2709584,0.2941146
0.267377,0.3379899,0.2446619,0.2835862,0.3003639
0.2719931,0.3332055,0.2330892,0.2698904,0.3017801
0.2712776,0.3322741,0.2183985,0.2728835,0.3095679
0.2644979,0.3379678,0.2228567,0.2737841,0.3050078
0.2624409,0.3396827,0.2272652,0.2730255,0.3029821
0.2562762,0.3319358,0.2223037,0.2680872,0.3023683
0.2619711,0.3341981,0.2225156,0.2583437,0.3038141
0.2583534,0.3394818,0.224738,0.2693383,0.3026385
0.2621704,0.3290607,0.2216184,0.2658766,0.3174829
0.2641822,0.3345259,0.2221839,0.266402,0.3215637
0.2695147,0.3140327,0.2149183,0.264928,0.3143494
0.2724543,0.3289035,0.2177464,0.273594,0.3169957
0.2689294,0.3332165,0.2177992,0.2640757,0.3093787
0.2759331,0.3273944,0.2179004,0.2717595,0.2963164
0.2818234,0.3355447,0.2190004,0.2628739,0.3106408
0.2844498,0.3229032,0.2206438,0.2679869,0.3099535
0.2783203,0.3200697,0.2318399,0.2599383,0.3248889
0.2789755,0.3413623,0.229375,0.2709274,0.3097718
0.273212,0.3383034,0.2239364,0.2815122,0.3109995
0.2776491,0.3288545,0.2253788,0.2897772,0.2937384
0.2725845,0.3405993,0.2277274,0.271621,0.2909661
0.2818215,0.3391642,0.2256191,0.2783202,0.3067781
0.2933471,0.338785,0.2340933,0.2614463,0.3052744
0.2874848,0.3275659,0.2398123,0.2655048,0.3126433
0.2837278,0.3346121,0.2283681,0.2748365,0.3039329
0.2822587,0.3525713,0.2336239,0.2710062,0.3102813
0.2891837,0.3442325,0.2266968,0.2721918,0.3104691
0.2990329,0.3357192,0.2311926,0.2739874,0.3172006
0.2879004,0.3374289,0.2358851,0.2794466,0.3066635
0.2878223,0.3483438,0.2337869,0.2675963,0.3119721
0.2828162,0.3295991,0.2341788,0.2760313,0.3280537
0.2903759,0.3308636,0.2320717,0.2871365,0.3261015
0.2864388,0.3412167,0.2356348,0.2777072,0.308551
0.2694499,0.3397723,0.2261077,0.2748481,0.3089502
0.2803223,0.3443425,0.2362348,0.2846299,0.3047312
0.2807349,0.3497458,0.223398,0.2785218,0.2934393
0.2784962,0.3446493,0.2327223,0.2859935,0.2906645
0.2799832,0.3442098,0.2309011,0.275187,0.2973145
0.2724781,0.3422618,0.2303192,0.2757739,0.3096628
0.2838244,0.3264251,0.2237653,0.2734851,0.3133357
0.2742702,0.3336073,0.2223044,0.2765343,0.3160609
0.2668175,0.3342604,0.2242081,0.2705059,0.3063445
0.2693973,0.3407825,0.2288453,0.2748463,0.304843
0.2643015,0.3453452,0.2328859,0.2749319,0.3118898
0.2593904,0.3398544,0.2263308,0.2804577,0.3365079
0.2578923,0.3318743,0.2139587,0.2746044,0.3248744
0.2660421,0.3272173,0.2241178,0.2827799,0.3283621
0.2634903,0.3341501,0.2304271,0.2758929,0.3274498
0.2696243,0.3292696,0.2209601,0.2687917,0.3112895
0.2615981,0.327971,0.2368891,0.287071,0.3215392
0.2664593,0.3403031,0.2351288,0.2886492,0.3132448
0.2705207,0.3283106,0.2263859,0.2737591,0.3057985
0.2642051,0.3303766,0.2262006,0.2875409,0.3250431
0.2610241,0.3281853,0.2268131,0.2704612,0.3235762
0.2617473,0.3339576,0.2317181,0.2663483,0.3333901
0.2512737,0.3292761,0.2263529,0.281467,0.3293733
0.2511266,0.3315538,0.2312123,0.2740822,0.3295029
0.2560998,0.3433911,0.2327532,0.2850583,0.3157385
0.2625452,0.3289538,0.2255885,0.2782719,0.3102358
0.2520205,0.3250961,0.2247551,0.2787175,0.316967
0.2537403,0.3277648,0.2288438,0.2636169,0.3120456
0.2561768,0.3201868,0.2193353,0.2608573,0.3120185
0.2675627,0.3290498,0.2258235,0.2620066,0.319082
0.2614357,0.3251215,0.2281917,0.2580436,0.313652
0.2657721,0.328164,0.2278391,0.2725439,0.3089811
0.264655,0.3143879,0.2311546,0.2780341,0.3098845
0.2622204,0.3213043,0.2272448,0.2735968,0.314781
0.237299,0.3229867,0.2253669,0.2760952,0.3217461
0.2453153,0.3201326,0.2294311,0.2566284,0.3146667
0.24377,0.3264854,0.2278329,0.2599429,0.3177715
0.2591946,0.3190274,0.2251275,0.2724378,0.3184693
0.2604049,0.3244859,0.2255749,0.2734706,0.3304297
0.2601882,0.3249848,0.2292143,0.2727914,0.3155935
0.2579379,0.3312629,0.2212365,0.285981,0.3227896
0.2613803,0.3255681,0.2304417,0.2698078,0.3089705
0.2702191,0.3262228,0.2342809,0.2831755,0.3129136
0.2688105,0.3264011,0.2271476,0.2767205,0.3051807
0.2713963,0.3328035,0.2250642,0.2716703,0.3030345
0.2707715,0.3244977,0.2162872,0.2833512,0.3017507
0.269984,0.3310341,0.2155092,0.2867,0.2880349
0.2794357,0.3303851,0.2211614,0.2776927,0.3146929
0.2803612,0.3299802,0.2123368,0.2730891,0.3067203
0.2734827,0.3275539,0.2284239,0.2786722,0.3008524
0.2605435,0.3380252,0.2279565,0.2784288,0.3174752
0.2708838,0.3375576,0.231534,0.2742112,0.3126771
0.2773109,0.3395011,0.2328322,0.2766218,0.3121218
0.2746375,0.3415357,0.2290611,0.2751994,0.3217415
0.2683132,0.3472355,0.2332324,0.2684056,0.3180329
0.2691797,0.3328907,0.2217468,0.2770222,0.3096577
0.2801969,0.3322093,0.2211196,0.2642463,0.3105767
0.2745284,0.3262298,0.2274911,0.2588613,0.3310139
0.2842999,0.3242092,0.219555,0.2698798,0.3378032
0.2826271,0.3284746,0.2237212,0.2611823,0.3254723
0.2695265,0.3304217,0.2101238,0.2574995,0.3386471
0.2658861,0.323714,0.2162982,0.2734953,0.3421977
0.2726008,0.329533,0.2179283,0.2587984,0.3464123
0.2605328,0.3354215,0.2195224,0.2458768,0.3367822
0.2573991,0.3309078,0.217627,0.2655789,0.3203641
0.2721516,0.3313886,0.2302835,0.2754838,0.3191875
0.2708094,0.3363993,0.2251237,0.2657924,0.3211673
0.2714789,0.3397112,0.2336616,0.2603828,0.326069
0.2738115,0.3314211,0.2304789,0.2605969,0.320529
0.2753783,0.3294692,0.224662,0.2768956,0.3201523
0.2753564,0.3204067,0.2248994,0.2610721,0.3258178
0.2603563,0.3273461,0.2183359,0.275825,0.3293413
0.2691858,0.3314863,0.224397,0.2717846,0.3235062
0.2645488,0.3322813,0.229135,0.2591687,0.3316088
0.2711889,0.3235294,0.2313001,0.2570732,0.3114009
0.273181,0.3159831,0.238654,0.25922,0.3245848
0.2799057,0.3336442,0.2298409,0.2587964,0.3319777
0.2714428,0.3242069,0.2313865,0.2637285,0.3349327
0.2773077,0.3256439,0.2314884,0.2656252,0.3448196
0.2770284,0.3404904,0.2406219,0.2712676,0.3494088
0.2771011,0.3379523,0.226104,0.2616123,0.3603972
0.2608749,0.3219234,0.2369701,0.2513956,0.3495534
0.2694584,0.3362486,0.2387441,0.2558534,0.3317055
0.2659675,0.33333,0.2289986,0.2546658,0.3195457
0.2734782,0.3306865,0.2375691,0.2794714,0.3232706
0.2750442,0.3233927,0.2289108,0.2608646,0.3178873
0.2815351,0.3183253,0.2283682,0.257508,0.3262227
0.2825702,0.310705,0.2312383,0.2573777,0.3269411
0.2743573,0.3090932,0.2369412,0.2713935,0.3234021
0.2803766,0.312487,0.2257123,0.2631605,0.3231958
0.2735778,0.3206384,0.2273253,0.274138,0.3237982
0.2774831,0.330885,0.2310062,0.2686025,0.3100888
0.2811989,0.3310026,0.2297114,0.2722951,0.3145881
0.2767854,0.3216359,0.2168917,0.2734474,0.3193029
0.2757468,0.3215157,0.229944,0.2876656,0.3261013
0.2744269,0.3312027,0.2247804,0.2671928,0.3211023
0.2711666,0.3326669,0.2306067,0.2750837,0.3213664
0.2725061,0.3243175,0.2262639,0.2616071,0.3232271
0.2783521,0.3170559,0.2272042,0.2602449,0.3118352
0.2817356,0.3199144,0.2128552,0.2568871,0.3167247
0.274771,0.3110071,0.2175822,0.270566,0.312875
0.2624697,0.30782,0.2152346,0.2533454,0.3285048
0.2704385,0.3119364,0.2116459,0.2589394,0.3144035
0.2657584,0.312985,0.2246833,0.2750288,0.3280617
0.2701873,0.3147046,0.2175897,0.2660141,0.3100056
0.2648536,0.3219352,0.2243342,0.2594783,0.3147078
0.2637404,0.3107766,0.2257665,0.2664367,0.3201572
0.2631303,0.3180747,0.2225838,0.2671939,0.3136744
0.2800438,0.3156878,0.2234428,0.2680225,0.3151644
0.2703619,0.3162744,0.2312758,0.2692548,0.3256745
0.2762328,0.3220849,0.2332899,0.2612433,0.3094197
0.2731801,0.3250927,0.2260111,0.2693628,0.3174238
0.2734987,0.3260108,0.2200859,0.2682142,0.3299445
0.2747105,0.3313131,0.2218413,0.264972,0.3199964
0.2675693,0.3264437,0.2277244,0.2590688,0.3292533
0.2666956,0.3193036,0.2338672,0.2593606,0.3178267
0.2749321,0.3329372,0.2206144,0.2675376,0.3280304
0.2753585,0.3261115,0.2168944,0.2705865,0.3223217
0.2702803,0.3242229,0.2133301,0.2864072,0.3152641
0.2675035,0.3356598,0.2091259,0.2700029,0.3127739
0.2746978,0.3307356,0.2187287,0.2651751,0.3165321
0.2625963,0.3158265,0.217089,0.2545488,0.3169947
0.272074,0.3341582,0.2211377,0.2510959,0.3285598
0.278877,0.3338546,0.212524,0.2554316,0.3238354
0.2862401,0.3371403,0.2202844,0.2592919,0.3205034
0.2698019,0.3364275,0.2241412,0.2567903,0.3248316
0.2800128,0.3313621,0.2337479,0.2629803,0.3122165
0.2813575,0.3309217,0.2249898,0.2513928,0.3104094
0.2681524,0.3304626,0.227143,0.2482385,0.2977783
0.2659384,0.3310814,0.222534,0.2487238,0.2992011
0.2651853,0.3307674,0.2285771,0.2495417,0.3121831
0.2656502,0.3264566,0.2220292,0.2546622,0.303848
0.2683024,0.312856,0.2268141,0.2526211,0.2891741
0.2666633,0.3211186,0.2234591,0.2512297,0.2952533
0.2771705,0.3123387,0.2272077,0.2491397,0.2956845
0.2642478,0.3166527,0.2204915,0.2493739,0.2951769
0.264818,0.3129333,0.2209905,0.2526183,0.3087347
0.2587189,0.3199409,0.2216749,0.2564708,0.3073119
0.2648579,0.3216706,0.2226015,0.2573402,0.3187064
0.2583827,0.3206622,0.2204777,0.2575394,0.3258564
0.2563283,0.3228466,0.2293059,0.2614873,0.3173167
0.2686154,0.3223484,0.2351645,0.2539008,0.3200879
0.2626309,0.30944,0.2213942,0.265743,0.2981544
0.2582344,0.3152343,0.2228667,0.2675229,0.3041075
0.2696877,0.3210383,0.2359641,0.2772658,0.3148378
0.2580826,0.3189771,0.2357649,0.2861609,0.3105986
0.2665541,0.3242761,0.2267592,0.2839825,0.3023146
0.2589208,0.3135,0.2221762,0.2702959,0.3019274
0.2681767,0.3175879,0.2342824,0.2867565,0.2997487
0.2686305,0.3286239,0.2352665,0.2799683,0.3016062
0.2623358,0.3187153,0.2399693,0.2805699,0.2909789
0.2689757,0.3197347,0.2275639,0.2674978,0.3072359
0.2702969,0.3277252,0.2212812,0.2719397,0.3122796
0.268526,0.3301762,0.2214735,0.2821736,0.3183537
0.2702261,0.3273761,0.2208416,0.259822,0.3096586
0.2716536,0.3347587,0.2196525,0.2627219,0.2979323
0.2742831,0.3247297,0.2299081,0.2605671,0.3182419
0.2708629,0.334687,0.228144,0.2595905,0.3193429
0.285259,0.3283134,0.2283167,0.2641946,0.3138597
0.2684448,0.3262762,0.2274851,0.276805,0.3090264
0.2524098,0.3241904,0.2305814,0.2824911,0.3240114
0.2704893,0.3257592,0.2334271,0.2790243,0.3070438
0.270276,0.3365849,0.2322728,0.2931661,0.3237436
0.2765224,0.3199738,0.2285267,0.2707752,0.3165474
0.2688523,0.3235808,0.2282725,0.2765665,0.3051426
0.2709433,0.328865,0.2304431,0.2697851,0.3124993
0.2757289,0.3311648,0.2354538,0.2809162,0.3109894
0.2760894,0.3283178,0.233836,0.2881054,0.3189068
0.2903876,0.3250402,0.2270942,0.2932019,0.3159176
0.2758984,0.3231076,0.2257287,0.2951279,0.3118668
0.2879439,0.3257043,0.2226021,0.2893367,0.3000152
0.2765189,0.3194974,0.2453597,0.2738704,0.3049539
0.2814039,0.3252931,0.2434203,0.2602866,0.3085603
0.2900362,0.3396234,0.2362801,0.2734486,0.3221052
0.2775734,0.3181773,0.2431716,0.2606004,0.3176973
0.283718,0.3195264,0.2263391,0.2642339,0.3040003
0.275557,0.3214346,0.2277269,0.27308,0.3077172
0.2642631,0.3292495,0.2248963,0.272273,0.3214664
0.2754642,0.3298004,0.2255437,0.2632513,0.3257907
0.2707334,0.3228622,0.2212012,0.2768541,0.3185323
0.2777098,0.3223401,0.2231233,0.2781947,0.3079162
0.2824008,0.3243338,0.2219384,0.2829267,0.3031236
0.2891457,0.3260896,0.2230927,0.2792342,0.3050388
0.2862936,0.3276285,0.2178421,0.2742525,0.3014838
0.2816568,0.3324069,0.225977,0.2510548,0.3105051
0.2803129,0.3275893,0.2137268,0.2776325,0.2962246
0.290202,0.3314198,0.229296,0.2744603,0.3113548
0.2871234,0.330554,0.2346934,0.2713005,0.3027446
0.2769458,0.3126654,0.2271847,0.281694,0.3137335
0.2834228,0.3275132,0.2350559,0.2707715,0.3070635
0.2788964,0.3163421,0.2339488,0.2553369,0.3147067
0.2765364,0.323183,0.2370697,0.2496029,0.3169247
0.2868599,0.3289248,0.2295848,0.2555697,0.3161825
0.2847866,0.3232155,0.2325862,0.2781648,0.3176315
0.2973132,0.3172215,0.227459,0.262723,0.3263889
0.2969423,0.3192982,0.2237576,0.2541178,0.3099317
0.3005792,0.3182808,0.2248487,0.2535731,0.2985322
0.2928773,0.3221759,0.2289778,0.2694812,0.3169806
0.2899014,0.3267013,0.2226674,0.26994,0.299159
0.2968088,0.3402118,0.2255137,0.252118,0.3027306
0.2993597,0.3336988,0.2190135,0.2577583,0.292246
0.3020834,0.3345342,0.2301496,0.2689803,0.3013279
0.2883767,0.3329633,0.2356804,0.2690017,0.2851729
0.2833,0.3278053,0.2300214,0.2719896,0.2903057
0.2855374,0.3398681,0.2335793,0.2744294,0.2908135
0.2831942,0.3251594,0.233435,0.2785732,0.3020781
0.2854031,0.3175985,0.2322319,0.2810695,0.3146572
0.2958736,0.3224284,0.222319,0.2888114,0.3014463
0.2958923,0.3295458,0.2166581,0.2878173,0.3001832
0.2931641,0.339195,0.224765,0.2854905,0.2959237
0.2752422,0.3329771,0.2283132,0.283342,0.3144746
0.2780484,0.3376544,0.2319254,0.2811386,0.3186297
0.290756,0.3254751,0.2338367,0.2635132,0.3043379
0.2926967,0.3285141,0.219438,0.2639938,0.3065616
0.2959024,0.3397467,0.2333531,0.2684993,0.2926502
0.2948107,0.3432526,0.2332596,0.2611133,0.2917369
0.287488,0.328167,0.2337432,0.277747,0.3041534
0.2935112,0.3360649,0.2419459,0.2672242,0.2995317
0.286735,0.3455833,0.2494118,0.2683822,0.3001903
0.2913453,0.3384585,0.2427446,0.2720384,0.2961756
0.286749,0.3331978,0.2438238,0.270975,0.3174467
0.2770465,0.3331359,0.2492927,0.2774649,0.2984858
0.2774385,0.324843,0.2402391,0.275566,0.3152412
0.2838536,0.3288281,0.238426,0.2723222,0.3093282
0.2751265,0.3358217,0.2385761,0.2780472,0.3140888
0.2665533,0.3334084,0.2277389,0.2792946,0.3050047
0.2748695,0.3257004,0.2240607,0.2923443,0.2984076
0.2737755,0.3392855,0.2262484,0.2723432,0.3038799
0.2890021,0.3399853,0.2231472,0.2741653,0.3072841
0.2824509,0.3336474,0.2219555,0.2580433,0.3240039
0.274759,0.3331247,0.2255487,0.2602008,0.3124148
0.2658243,0.3364215,0.2196243,0.2619265,0.3059866
0.2668313,0.3364535,0.2240985,0.2682755,0.3164195
0.2723068,0.3216975,0.2194805,0.2616402,0.3073862
0.2632956,0.3380707,0.2310786,0.2736816,0.3089663
0.2767685,0.3408702,0.2233,0.2671909,0.3093228
0.2638478,0.3285023,0.2225447,0.2777531,0.3111753
0.2836063,0.3233049,0.2264231,0.2669561,0.3199363
0.2752138,0.3339299,0.2272179,0.27624,0.3079714
0.2666638,0.3169477,0.219446,0.2637537,0.3070659
0.2645057,0.3253776,0.2313387,0.2567044,0.3036024
0.2622047,0.3340357,0.2278725,0.2656215,0.2995062
0.2544156,0.3277833,0.2309002,0.2768651,0.2951669
0.2754174,0.3216093,0.2275578,0.264723,0.283338
0.2627778,0.3163989,0.2284553,0.2458476,0.300246
0.2675612,0.3267739,0.2232743,0.2656188,0.3043976
0.2677162,0.3342967,0.2272744,0.2637475,0.2943533
0.2601163,0.3402661,0.2286313,0.264131,0.2916171
0.2727751,0.3265954,0.2257361,0.271512,0.3036985
0.2671525,0.3288233,0.2193602,0.2516604,0.2999223
0.2700875,0.331341,0.2264873,0.2625812,0.3035949
0.2683156,0.3385464,0.2320414,0.2535056,0.3121574
0.26352,0.33235,0.2352526,0.2597457,0.3341384
0.2669978,0.3374403,0.2210092,0.2653067,0.3026343
0.2701439,0.3234063,0.2372279,0.2747287,0.3009646
0.2562187,0.3230576,0.222015,0.2826703,0.2966475
0.2606562,0.3279469,0.2117601,0.2893446,0.3033738
0.2657679,0.3287598,0.2281354,0.286905,0.300826
0.2686317,0.3282968,0.2325658,0.2782745,0.2982194
0.2604648,0.3333445,0.2378588,0.2726521,0.3021019
0.2618085,0.3355437,0.2310773,0.2926427,0.2924254
0.2691912,0.3437122,0.2238122,0.2863667,0.2854997
0.2612961,0.339874,0.2403731,0.2866985,0.298815
0.2537293,0.327995,0.2421657,0.2976763,0.2896067
0.2515909,0.3338678,0.2207876,0.3052943,0.2873153
0.2604667,0.3421052,0.2371314,0.2892253,0.2841758
0.2582894,0.3311388,0.2325712,0.2993493,0.2972725
0.2505651,0.3432986,0.2479132,0.3090379,0.2918012
0.2670117,0.3345677,0.2399702,0.3027681,0.2852837
0.2616831,0.3316031,0.2297805,0.3117228,0.2979721
0.2501465,0.339131,0.2337614,0.3151783,0.3026659
0.2554063,0.3384084,0.2346867,0.2941874,0.3027285
0.2703402,0.3279568,0.2366544,0.2884868,0.2884022
0.2552077,0.3285093,0.2341732,0.3027241,0.3031877
0.260791,0.3357707,0.2315848,0.3000155,0.2895825
0.2642638,0.3373859,0.2158369,0.2924735,0.2969278
0.2610182,0.3454977,0.2202311,0.2914582,0.2935657
0.2594691,0.3333139,0.2346462,0.2907694,0.3036679
0.2572921,0.3372978,0.2230333,0.3031274,0.3153859
0.2650243,0.3330605,0.2290677,0.2998676,0.303865
0.2531138,0.3360201,0.240369,0.2931338,0.2951496
0.2616098,0.3356782,0.2264297,0.2918347,0.2996115
0.2540154,0.3394333,0.2316706,0.2945728,0.3087609
0.2742182,0.3257128,0.2288508,0.2875274,0.2997676
0.2652566,0.3376126,0.2283274,0.303065,0.2936949
0.2746891,0.3348553,0.2332811,0.2844714,0.2960351
0.2633297,0.3312075,0.2212151,0.3042131,0.3010223
0.2756363,0.3130197,0.2282557,0.3035307,0.2988437
0.2772072,0.3283926,0.2370292,0.3011876,0.2980034
0.2687765,0.315717,0.2344834,0.2924535,0.2978271
0.2745343,0.336669,0.2305821,0.2867154,0.2961191
0.2684433,0.3266916,0.2262494,0.2954839,0.2951811
0.2726147,0.3284708,0.2379712,0.2904681,0.2928531
0.2678877,0.3366735,0.2428657,0.2911216,0.3036608
0.2684756,0.3373688,0.2363569,0.3012516,0.3043284
0.2637992,0.338857,0.2294724,0.3014566,0.2886842
0.2586861,0.3406534,0.2264737,0.3114997,0.2988158
0.2539067,0.3275541,0.2371193,0.3043113,0.3076171
0.2568348,0.3338402,0.2323257,0.3041521,0.3131606
0.2701137,0.3297137,0.2295443,0.2956179,0.3091149
0.2723162,0.3326819,0.2262006,0.2928966,0.3030879
0.2580278,0.3396229,0.2306698,0.3060355,0.2928028
0.2714663,0.3279952,0.2355661,0.3112043,0.3004218
0.260806,0.3316085,0.226885,0.2958859,0.312348
0.2645168,0.3275862,0.2266326,0.3038334,0.305994
0.266144,0.3326713,0.222924,0.2943199,0.3070033
0.2718975,0.3283918,0.2347322,0.3018078,0.2931673
0.2669471,0.327638,0.2318802,0.3003674,0.3115332
0.2649813,0.3285044,0.2329383,0.2973794,0.3059042
0.2586204,0.3385701,0.2334455,0.292697,0.3119663
0.2590182,0.3491008,0.2340537,0.3005881,0.3147462
0.2592181,0.3344821,0.2316473,0.2974442,0.3150269
0.2621794,0.3363149,0.2171593,0.2994882,0.3120636
0.2663771,0.3130481,0.2390171,0.2975664,0.3008768
0.270178,0.3281925,0.232987,0.3015859,0.3159988
0.2603306,0.3233727,0.2280382,0.2970573,0.3129467
0.2544359,0.3192742,0.2288031,0.2945084,0.3034062
0.2506952,0.328348,0.2304534,0.2966957,0.3068593
0.2575261,0.3313308,0.2330862,0.2925564,0.3059921
0.2494433,0.321465,0.2341868,0.2948379,0.2980189
0.2508547,0.3250086,0.2377745,0.2784983,0.2947142
0.2499665,0.3257999,0.22663,0.2853258,0.3037973
0.2542393,0.3269566,0.2329961,0.2815979,0.2906859
0.2612489,0.3162795,0.2337577,0.2788272,0.2995671
0.2505346,0.3367806,0.2279551,0.2826433,0.2924473
0.2505267,0.3348384,0.2273568,0.2845145,0.2949644
0.2465313,0.3281335,0.2326926,0.2898893,0.3037687
0.2603529,0.3172205,0.2331354,0.2877533,0.2962156
0.2539252,0.3176316,0.2204082,0.2898581,0.3068656
0.2516972,0.3198117,0.2168869,0.2826799,0.3051789
0.2527761,0.3332923,0.2274412,0.301885,0.3082309
0.2568043,0.3302139,0.2280908,0.2891133,0.3091516
0.2508457,0.3245745,0.2299592,0.3168824,0.3039425
0.2483516,0.3291945,0.2323061,0.2937388,0.3079135
0.265703,0.3427421,0.2286506,0.2851706,0.3019294
0.2608039,0.3373314,0.2256047,0.2945753,0.3004004
0.2612834,0.3345355,0.2341153,0.2936083,0.3002725
0.2495022,0.3354093,0.2298593,0.2886262,0.3111777
0.2563086,0.3340124,0.2280664,0.2833157,0.3011823
0.2580209,0.3436535,0.2223621,0.2806426,0.2877564
0.2621574,0.3376434,0.2310925,0.2951907,0.3030685
0.2563431,0.3401873,0.2286609,0.2870063,0.3137648
0.2593157,0.3354729,0.2258891,0.2806785,0.3136963
0.2615599,0.3259644,0.2241321,0.2892719,0.3140175
0.2689438,0.3369728,0.2301597,0.2908174,0.3032922
0.2608071,0.3355995,0.2260159,0.2885981,0.2961567
0.254207,0.3410227,0.2250325,0.2919809,0.3011227
0.2582168,0.333138,0.2172433,0.2990388,0.3010272
0.2583371,0.3317901,0.2258547,0.2993649,0.3052074
0.2510087,0.3217001,0.2221836,0.2933801,0.3021513
0.2547516,0.328826,0.2278508,0.3017284,0.3239938
0.2597957,0.3297663,0.2253882,0.293601,0.3197916
0.259827,0.3323348,0.2308848,0.2964311,0.3097993
0.2553401,0.3324679,0.235956,0.3053667,0.3065867
0.2576489,0.3378958,0.2360948,0.3047485,0.3028766
0.2542658,0.3503855,0.2304785,0.3029878,0.3239951
0.2546066,0.3454345,0.228007,0.3162223,0.3128916
0.2405014,0.3377177,0.2376526,0.2997268,0.3119924
0.2466814,0.3377443,0.2521351,0.3188311,0.311086
0.2408773,0.3328245,0.2369279,0.3042598,0.2944168
