Delta-AY.119,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
0.7524913,1.0863628,1.4601053,1.0354475,1.0599513,1.1166197,1.172601,1.3823891,1.0245216,1.0889572,1.1662067
0.7395744,1.0776627,1.4302617,1.0415709,1.0761073,1.1192708,1.1665699,1.3819213,1.0198309,1.0851812,1.1655582
0.7308105,1.063874,1.4089723,1.0636679,1.0903394,1.1095616,1.1507599,1.3789096,1.0194463,1.0707656,1.1557492
0.7445048,1.0591762,1.4215257,1.064948,1.0790507,1.0936294,1.1697884,1.388026,1.0304675,1.0547843,1.138386
0.7340352,1.0615284,1.423849,1.054176,1.0461349,1.0863221,1.1568896,1.3784838,1.018352,1.0477566,1.1589786
0.7345422,1.0911222,1.4093643,1.0561159,1.0310316,1.0749418,1.1683017,1.3876829,1.0366075,1.0622071,1.1735282
0.7386081,1.1031941,1.4281808,1.0738931,1.0109998,1.081677,1.166868,1.3794507,1.0252992,1.0777231,1.1464666
0.7408113,1.0817719,1.464502,1.0560081,1.0128645,1.102035,1.1710606,1.3672856,1.0234667,1.0786563,1.1479464
0.7253265,1.0638894,1.4899912,1.0501482,1.0006992,1.1323687,1.1625315,1.3453429,1.0412272,1.0591629,1.1611067
0.7302911,1.0780714,1.4744924,1.0514768,1.0080266,1.1592888,1.164186,1.35816,1.0524408,1.0475351,1.1533837
0.7443833,1.0830141,1.4464993,1.0430485,1.0204418,1.1939729,1.1464126,1.3596859,1.0550945,1.0301688,1.1283613
0.7433594,1.0949239,1.4651743,1.0316032,1.0272186,1.2057942,1.1230762,1.3340135,1.0532267,1.0298337,1.1011467
0.7393982,1.11867,1.4778504,1.0199839,1.0294997,1.1932065,1.1228253,1.3292658,1.0475444,1.0575032,1.1007022
0.7418278,1.1234475,1.4792683,1.0222212,1.011503,1.1803957,1.1260581,1.3293386,1.063483,1.0598662,1.118441
0.7378767,1.1423056,1.4915749,0.9900199,0.987829,1.1694957,1.1305134,1.3393166,1.0601043,1.0906324,1.1228281
0.7297723,1.1448734,1.4864807,0.9726125,0.9842545,1.1662458,1.1325806,1.3459514,1.0803481,1.0852939,1.1209569
0.7127546,1.1549695,1.464532,0.9679947,0.9822266,1.1700443,1.1287258,1.3330181,1.0765158,1.0819452,1.1176047
0.7112287,1.154758,1.4565973,0.9575036,0.9619249,1.1810766,1.1208357,1.3536664,1.0620694,1.0758005,1.1233672
0.7069346,1.13849,1.4553818,0.9531913,0.9610719,1.2052212,1.1241434,1.3508937,1.0798614,1.0638002,1.1416931
0.7194648,1.1330327,1.4726609,0.963114,0.9623178,1.2193834,1.1449093,1.3471043,1.0917466,1.0466806,1.1404687
0.7242174,1.1151341,1.4570132,0.982183,0.969012,1.2493656,1.1652783,1.3531296,1.108881,1.043427,1.1327826
0.7124542,1.0992063,1.4498849,0.9896039,0.9737908,1.2622523,1.1677742,1.3540775,1.1112441,1.0275251,1.1070207
0.6941458,1.1060257,1.444145,0.967886,1.0026289,1.2920214,1.1663674,1.3706579,1.1260591,1.0640367,1.0894006
0.6901367,1.1184331,1.4425724,0.9423326,1.037707,1.3252137,1.170926,1.3451737,1.1341686,1.0920242,1.0919455
0.6902302,1.1475805,1.4304829,0.9457818,1.0452517,1.3452057,1.2006931,1.3384572,1.1361123,1.0973569,1.0922607
0.7036861,1.1584712,1.4283007,0.9619721,1.0429654,1.3509229,1.2059002,1.3317572,1.1128675,1.0853878,1.1275681
0.6950119,1.1816537,1.4323858,0.9660444,1.0628362,1.3630646,1.1994666,1.3308524,1.1029058,1.0698507,1.1248287
0.6970119,1.1829914,1.4457341,0.9484121,1.0630707,1.3742193,1.1768906,1.3225306,1.0858238,1.0719547,1.1255295
0.7005357,1.1818616,1.4489106,0.9161154,1.0715282,1.3651162,1.1591688,1.3181573,1.0515977,1.0779352,1.0998793
0.7044798,1.1733792,1.4493444,0.9155436,1.0517194,1.3686438,1.1553129,1.3264256,1.0239283,1.0557075,1.1087167
0.7075005,1.1750768,1.445177,0.8955172,1.0640386,1.3790022,1.1772226,1.3279864,1.0081531,1.0344982,1.1353081
0.7179021,1.1995316,1.4278382,0.895313,1.0723571,1.3715832,1.1892058,1.3168421,0.9925083,1.038439,1.1389103
0.7385555,1.2124106,1.4346426,0.8994142,1.0601438,1.3677487,1.1779215,1.3390363,1.0028946,1.0565698,1.1348295
0.7656322,1.2344548,1.4356786,0.9066663,1.0455662,1.3691474,1.1866345,1.3546773,1.0009637,1.0554274,1.1551408
0.7905403,1.2686523,1.4237304,0.9124556,1.0400387,1.3861095,1.1722145,1.3760439,1.0096543,1.0608653,1.1338487
0.7889163,1.271619,1.4343188,0.9096981,1.0180106,1.3856523,1.162517,1.3830322,0.992379,1.0520196,1.1440475
0.8009973,1.2842252,1.4634502,0.9106302,1.0273243,1.3826542,1.1371347,1.3738881,1.0072533,1.0673858,1.164256
0.8128318,1.2909318,1.4923778,0.914094,1.0159504,1.4214483,1.1534956,1.3967735,1.0045885,1.0551184,1.1856761
0.8027701,1.3078144,1.5077302,0.9337254,1.0504649,1.4444971,1.1294482,1.4238367,1.005899,1.0528387,1.1949918
0.8088552,1.3283186,1.5295631,0.9388646,1.0391895,1.4580218,1.1385076,1.4080938,1.0053419,1.0519031,1.1887507
0.7939455,1.3322427,1.5197222,0.9389088,1.034933,1.4704276,1.1506867,1.4132649,1.0061648,1.0486947,1.1596501
0.8053289,1.3141927,1.5120913,0.9461023,1.0334306,1.470404,1.1501663,1.4102321,1.0047066,1.0674263,1.1519639
0.7977664,1.3195989,1.5202576,0.9312352,1.0325475,1.4843897,1.1588722,1.4019641,1.003925,1.0688858,1.1272004
0.7970006,1.3318114,1.5127454,0.9230348,1.027553,1.4899542,1.1770371,1.4065984,1.0039531,1.0725917,1.1246381
0.7898404,1.3506571,1.5129488,0.9215183,1.0180706,1.4728107,1.1916586,1.3924466,1.0159342,1.058181,1.1426373
0.7976338,1.3637687,1.5253096,0.9405884,1.0319068,1.4677397,1.1896688,1.369027,1.0125419,1.0647728,1.130695
0.8041189,1.371814,1.5346171,0.9439238,1.0387192,1.483372,1.1746737,1.3634707,0.9898925,1.0671062,1.1307681
0.8105054,1.395039,1.5192194,0.9325856,1.0351088,1.4927255,1.1739,1.367973,0.9905233,1.0831512,1.1370841
0.8269033,1.4022797,1.5407444,0.9268752,1.0527165,1.4987477,1.1662973,1.3642483,0.9664102,1.0829601,1.1253694
0.8281623,1.4068924,1.5694767,0.9428051,1.0537567,1.4848932,1.1705077,1.3610609,0.9624537,1.0891931,1.1242126
0.8346379,1.413505,1.5661223,0.9377929,1.0511813,1.4328287,1.1567671,1.3330456,0.9804773,1.0969893,1.1251065
0.8392229,1.4295673,1.5579621,0.9496402,1.040162,1.440762,1.1316807,1.3219365,0.9740186,1.0955803,1.134473
0.8290132,1.4374996,1.5583289,0.967548,1.0213225,1.4585911,1.1193256,1.3396542,0.9823667,1.1074424,1.1154869
0.8090008,1.4432654,1.5650312,0.9761673,1.0082276,1.4785668,1.0987991,1.3313761,1.0081869,1.111323,1.1136487
0.8079165,1.4635553,1.5678378,0.9779924,0.9882818,1.4737002,1.0928293,1.3211224,1.0278306,1.1162567,1.1323982
0.8017373,1.4877291,1.5527755,0.9665937,0.9662377,1.4530492,1.0659993,1.326292,1.0057558,1.1377066,1.1101941
0.7935428,1.5110807,1.5424544,0.9781432,0.9845458,1.4558164,1.0631886,1.3054004,1.0131519,1.1388496,1.1274928
0.7759328,1.5138118,1.5326124,0.9605576,0.9996918,1.4691808,1.0708518,1.3019193,1.0080565,1.14406,1.1424296
0.7668698,1.4955164,1.5144211,0.9614761,1.0106102,1.4401206,1.0939252,1.2993692,1.0194557,1.1309855,1.1797054
0.7744529,1.4826784,1.516346,0.9879857,1.0175177,1.4249462,1.0838159,1.3065202,1.0192635,1.1310529,1.1686383
0.7781267,1.4574356,1.5185308,1.0153797,1.007756,1.4239137,1.1093222,1.315365,1.0296527,1.132143,1.1754619
0.7839183,1.4174156,1.5009841,1.0209404,0.9905746,1.4256867,1.1414677,1.3111312,1.045338,1.1383356,1.1841218
0.7969946,1.3936945,1.4964831,1.0193365,0.9885471,1.416936,1.1319897,1.3336161,1.0639609,1.138764,1.1846213
0.8064069,1.38299,1.4956266,1.0044214,0.9781364,1.4112648,1.1154182,1.3365833,1.0824844,1.1377689,1.1743865
0.8228288,1.3809875,1.497821,0.9919366,0.9589832,1.4241122,1.123575,1.332196,1.0827515,1.1507956,1.1643776
0.829574,1.3675833,1.4727596,0.9980669,0.9648162,1.4259161,1.1269799,1.3564451,1.0998975,1.1572225,1.1585516
0.8434004,1.3507383,1.464758,1.0022018,0.9635927,1.4492919,1.1287378,1.3368447,1.109888,1.1595703,1.171038
0.8569809,1.3314577,1.4495102,1.0261737,0.9474782,1.4825268,1.12642,1.3377094,1.1289488,1.1801668,1.1876941
0.8502687,1.3199223,1.4444716,1.0188923,0.9433063,1.4982194,1.1418326,1.3346115,1.1517079,1.1596851,1.2216166
0.8440015,1.3023407,1.4634131,1.0252718,0.9389866,1.5121077,1.1375673,1.3618917,1.1677036,1.1502326,1.2477411
0.8657011,1.3077257,1.4703363,1.0325722,0.9416931,1.5489902,1.1565894,1.3470061,1.1850128,1.1567243,1.2532841
0.8762032,1.2704626,1.4873202,1.0324062,0.9444126,1.5371809,1.1620762,1.3525934,1.1901871,1.1557132,1.2548171
0.8827298,1.2532455,1.4819797,1.0292571,0.9343784,1.5290968,1.1415031,1.3583204,1.1801513,1.1527023,1.2289182
0.8978592,1.2538161,1.4724803,1.0443858,0.9328425,1.5148001,1.1129431,1.3705376,1.1700824,1.1774709,1.2359297
0.9127631,1.2678127,1.4620252,1.0502697,0.9373296,1.5189569,1.1109673,1.3851168,1.1678126,1.1656058,1.2312746
0.9232654,1.2993127,1.4622054,1.0405085,0.947363,1.5213438,1.1156645,1.3920724,1.1868505,1.1389621,1.2345248
0.9208192,1.2818264,1.4532682,1.0661262,0.9390149,1.5356238,1.0925943,1.3996621,1.1836741,1.1313162,1.2286946
0.920233,1.2683963,1.4560826,1.0677365,0.9083585,1.5328997,1.0654055,1.4224223,1.1897491,1.1131155,1.2297059
0.9298867,1.2581574,1.4691795,1.0805457,0.8944755,1.5088468,1.0726843,1.4435267,1.1779101,1.1117736,1.2141571
0.9223743,1.2403995,1.4768044,1.098619,0.8981586,1.486913,1.0688844,1.4629281,1.1686524,1.1346892,1.2163543
0.9144781,1.2211602,1.4767182,1.1185383,0.9211591,1.4792181,1.0361478,1.4711031,1.1658458,1.1261114,1.2282027
0.9146267,1.2381622,1.4717675,1.1092068,0.9280509,1.4648218,1.0324324,1.4792084,1.1605406,1.1202582,1.2467101
0.9129596,1.2531711,1.4900014,1.0980051,0.9469628,1.437449,1.0450058,1.4683217,1.1915656,1.1298349,1.2544782
0.9237767,1.2579867,1.5043713,1.0941142,1.0064832,1.4268986,1.0650758,1.4684706,1.1859525,1.120508,1.259389
0.9292467,1.2501018,1.5110035,1.1065054,1.0417522,1.4380929,1.0598485,1.4542794,1.1708145,1.1209617,1.272272
0.953984,1.2570128,1.5207847,1.102718,1.0844436,1.4374105,1.0660354,1.4462299,1.1708061,1.1300012,1.2619754
0.9570084,1.239831,1.5185826,1.0870327,1.09927,1.4546453,1.0485282,1.4353811,1.1521417,1.1142552,1.2539344
0.9405901,1.2140795,1.5366516,1.0829014,1.1080788,1.4566951,1.0299295,1.4434861,1.1456511,1.1088649,1.2562292
0.9564395,1.1969107,1.5263696,1.0666469,1.1212788,1.4608794,1.0287088,1.4899567,1.1341959,1.1057717,1.2575988
0.9688855,1.1850395,1.5399525,1.0664374,1.1267873,1.4793389,1.0425771,1.4937955,1.15652,1.1254939,1.2661567
0.9726702,1.1799457,1.5551564,1.0620949,1.1298655,1.4818851,1.0430777,1.5091686,1.176983,1.1328748,1.2517936
0.9771642,1.1731664,1.5482522,1.052514,1.1182981,1.4986314,1.0501567,1.4964191,1.1950352,1.1273128,1.2389805
0.9772019,1.1850309,1.5558504,1.0623206,1.1188291,1.518049,1.0532447,1.4972833,1.1749103,1.0995167,1.2153984
0.9754661,1.1770351,1.5494183,1.083025,1.130185,1.530337,1.0517231,1.4933968,1.1564978,1.0771979,1.2354314
0.9744697,1.1408801,1.5286744,1.0949199,1.1307907,1.5494419,1.0381857,1.47984,1.1317016,1.0699875,1.2543069
0.9679042,1.1176636,1.5279741,1.1109372,1.1319381,1.5563489,1.043751,1.446509,1.1353655,1.0661215,1.2818059
0.9687003,1.1143668,1.5272079,1.143922,1.1196407,1.5769495,1.0393496,1.4357872,1.1141603,1.0740594,1.3014958
0.978731,1.1211411,1.5085553,1.1424656,1.102102,1.6223974,1.0541179,1.4431822,1.12002,1.057768,1.2990668
0.9989055,1.1347045,1.4928712,1.1455376,1.1114815,1.6547228,1.0646083,1.4470598,1.1237471,1.0578742,1.2902546
0.997447,1.1453507,1.4837174,1.1653262,1.1379495,1.6788975,1.0744733,1.4402351,1.1028042,1.0375206,1.2937278
0.9997514,1.1580571,1.4953115,1.1638899,1.1120261,1.6964707,1.0566798,1.448496,1.0942265,1.0181055,1.2853249
1.0057787,1.1805729,1.4767185,1.1678548,1.0916548,1.6984375,1.0376638,1.4652939,1.0750716,1.0064678,1.2657692
0.9945346,1.1909994,1.4596777,1.1843179,1.0701225,1.6921475,1.0353172,1.4635068,1.0532471,0.994616,1.2578384
0.9777008,1.2097694,1.4575682,1.1829847,1.0608044,1.6860884,1.0396277,1.4653507,1.020869,0.9814336,1.2410121
0.9742247,1.1899477,1.4699205,1.1899402,1.0678362,1.6575621,1.0470487,1.4531134,1.0211689,0.9602751,1.2290523
0.9821565,1.1689737,1.4731464,1.1800631,1.091495,1.6727083,1.0199827,1.4186255,1.0286765,0.9437637,1.234394
0.990391,1.1427497,1.45801,1.1616865,1.0897472,1.6509683,1.0333285,1.4135288,1.0056584,0.9386529,1.242398
1.015081,1.1446829,1.4818481,1.1797127,1.0839339,1.6439285,1.0342058,1.4018542,1.0042509,0.971417,1.2558429
1.0266809,1.1496198,1.4920607,1.1788546,1.0905296,1.6351947,1.0257698,1.3751997,1.0043551,0.9590073,1.2524652
1.0303595,1.1418637,1.4953514,1.1755991,1.0837458,1.6599112,1.0236222,1.3757212,0.9938304,0.9395634,1.261555
1.0331595,1.1466266,1.5024952,1.1728362,1.1096438,1.661563,1.0174816,1.3896149,0.9964947,0.9392667,1.2617115
1.0383854,1.1554079,1.4906703,1.1949354,1.1142938,1.66407,1.013983,1.3930662,1.0159364,0.9355804,1.2819587
1.0339314,1.1431903,1.4814172,1.1990337,1.0873594,1.6442477,1.0241309,1.3880823,1.027638,0.9303985,1.2802761
1.0376945,1.1181742,1.468388,1.1775564,1.0818117,1.6353792,1.0195585,1.3784735,1.0236677,0.9248883,1.2690446
1.0298206,1.1094481,1.4663255,1.1635854,1.0864595,1.6360196,1.0134981,1.4039562,1.0104538,0.9143428,1.2742001
1.0227917,1.1304637,1.4541714,1.1188115,1.0883802,1.6322,0.9930118,1.4102737,0.9956086,0.935902,1.2751738
1.0330124,1.1498562,1.434464,1.1121875,1.088168,1.6374259,0.9782723,1.38309,1.0000979,0.954659,1.2646728
1.0234567,1.1582522,1.4252226,1.1214378,1.1025001,1.6337713,0.9641242,1.3507415,1.009286,0.9932127,1.2699279
1.0374165,1.1759959,1.4234121,1.1290725,1.1100396,1.6452713,0.9622545,1.3555944,1.0148393,0.9831063,1.2719361
1.0423561,1.1987767,1.4352189,1.1227243,1.1046742,1.6667095,0.9590777,1.3742208,1.0184389,1.0104882,1.2661541
1.0474322,1.1770566,1.4419545,1.1143913,1.0919992,1.6708333,0.9404448,1.3806024,1.0365547,1.0188854,1.2800586
1.0482374,1.1718237,1.4608169,1.127646,1.0718567,1.6728857,0.9394699,1.3705593,1.0574808,1.0215782,1.297206
1.0498115,1.1791211,1.4608496,1.1328385,1.0596433,1.6705577,0.9465942,1.3470253,1.0742203,1.0116463,1.3084702
1.0626016,1.1738694,1.4543906,1.1307979,1.043806,1.6649851,0.9792001,1.3438336,1.0816251,1.0188236,1.3209332
1.0674741,1.1674218,1.4437091,1.1275005,1.0260025,1.6746335,0.9961638,1.3543358,1.0624908,1.007681,1.3305469
1.0843624,1.1748894,1.4386946,1.117584,1.0236968,1.6748129,0.9898664,1.3738047,1.0742607,1.0084239,1.3154821
1.0921223,1.1474018,1.4498098,1.1248692,1.0048267,1.6872352,0.9893808,1.3574619,1.0827554,0.9940008,1.3034052
1.0988498,1.1393266,1.4368392,1.1292236,1.0108021,1.6867868,0.9991775,1.3634266,1.0907003,0.9958319,1.2968764
1.0953481,1.1234851,1.4281362,1.1239934,1.0144315,1.7036486,0.9976055,1.3471041,1.1033494,0.9951134,1.2705907
1.0813887,1.1057668,1.4206734,1.1077961,1.0090338,1.713069,1.0057608,1.3448713,1.1162281,0.9745337,1.2642835
1.0957477,1.0794076,1.4346192,1.0971344,1.0135512,1.6918653,1.0096101,1.3502374,1.1053213,0.9809331,1.2484552
1.0996233,1.0830616,1.4278972,1.0636395,1.0183294,1.6960727,1.001283,1.3485844,1.0926207,1.0006223,1.2419258
1.1075444,1.0805594,1.4359486,1.0604626,1.0330473,1.711849,0.9788626,1.3462478,1.0766182,1.0181783,1.2198545
1.1068578,1.0698539,1.4351356,1.0780512,1.0573726,1.7200327,0.9810737,1.3287737,1.1081553,1.0221601,1.2220213
1.1079817,1.0663453,1.4328847,1.093591,1.0456387,1.7204711,0.974547,1.2971268,1.118248,1.0282694,1.2278198
1.1274639,1.0749719,1.4330977,1.0908303,1.0446631,1.7205219,0.9395833,1.2884054,1.1226641,1.0015355,1.2508851
1.1470282,1.0753474,1.4374198,1.0974686,1.0605428,1.7144251,0.9113697,1.279456,1.1031798,1.0027882,1.2600046
1.1485832,1.0830394,1.4600679,1.1211611,1.0591373,1.7085583,0.9248857,1.2854841,1.0875348,1.0159987,1.236364
1.1731008,1.0720552,1.4708333,1.1424799,1.0787048,1.692916,0.905884,1.3023322,1.0800837,1.035211,1.2620193
1.1739277,1.0542835,1.4699122,1.1454271,1.0731122,1.6692686,0.9031401,1.2900516,1.0777057,1.042835,1.2661608
1.1841489,1.0292951,1.4911422,1.1454262,1.0712242,1.6520653,0.8895208,1.2953687,1.0797422,1.035084,1.2658138
1.1923965,1.0249147,1.4908676,1.1434592,1.0798215,1.6451541,0.9071918,1.3029956,1.10691,1.0466388,1.2752241
1.2042859,1.0196487,1.4841613,1.1264637,1.0811175,1.6342329,0.895838,1.306514,1.1031971,1.0603141,1.2648764
1.2107965,1.0072216,1.4766009,1.1056989,1.0740132,1.6467905,0.9072802,1.2803469,1.1015788,1.0516647,1.2637248
1.2122656,1.0304167,1.4903624,1.1105149,1.0569,1.6518232,0.9106571,1.2816203,1.0851313,1.0436444,1.2681577
1.2080832,1.0207779,1.4878161,1.0799596,1.0588514,1.6412842,0.9130907,1.2811408,1.0862559,1.0586641,1.2392836
1.2171767,1.0050497,1.5022786,1.0732093,1.0577263,1.6424106,0.9107251,1.3099834,1.1074451,1.0769438,1.2116256
1.2194115,1.0072308,1.5117478,1.0666645,1.062359,1.6519318,0.9352718,1.2897681,1.110507,1.0829438,1.2027467
1.2279465,1.0338888,1.518995,1.0840187,1.090174,1.6383766,0.9482064,1.2999803,1.1143678,1.0879992,1.2067466
1.2140129,1.0486021,1.4981658,1.082953,1.0951655,1.6630373,0.9603546,1.3071702,1.0974478,1.0998271,1.2071403
1.2081679,1.0756215,1.4669449,1.0879896,1.0998706,1.6814195,0.9576573,1.3105516,1.0926797,1.1079149,1.2295469
1.2046671,1.0880991,1.4733814,1.1098762,1.1105156,1.7142394,0.9492567,1.30963,1.0969031,1.1008003,1.2177247
1.1991615,1.0900855,1.4624372,1.1273544,1.1235665,1.7434347,0.9590389,1.2888987,1.112188,1.086648,1.2226312
1.2109256,1.0743028,1.4616659,1.1299512,1.1200294,1.7816074,0.954986,1.283796,1.1327856,1.0708156,1.2170966
1.2022171,1.0701262,1.4389791,1.1388729,1.1241632,1.801103,0.9688556,1.2765621,1.1329957,1.0576793,1.2261122
1.1966258,1.0546045,1.4277966,1.1207783,1.1235465,1.8041393,0.9499898,1.2819303,1.1328229,1.0255871,1.2173433
1.2052015,1.0418458,1.439126,1.1368111,1.1467556,1.8093792,0.946133,1.2802004,1.1494418,1.019277,1.2045563
1.2160661,1.0302404,1.4364201,1.1185342,1.1594081,1.8064723,0.9521414,1.2722414,1.1427711,1.0101248,1.2254999
1.2223331,1.0129554,1.442611,1.1146353,1.1553009,1.8235976,0.9577935,1.2898909,1.1586683,1.0132291,1.2085572
1.2101843,0.9908807,1.4725558,1.1200761,1.1644289,1.8494456,0.9684558,1.3139616,1.1518689,0.9924575,1.2194077
1.2107158,0.9690658,1.4986337,1.1309463,1.1753681,1.8478996,0.9658034,1.3169825,1.1458149,1.011194,1.2234576
1.2029295,0.9499069,1.4977332,1.139437,1.1837711,1.8497766,0.9770187,1.311622,1.1514343,1.0261389,1.2307285
1.1990148,0.9579695,1.5145491,1.1399118,1.1733844,1.8407153,0.9880221,1.321694,1.1655797,1.0438894,1.2427871
1.2019236,0.9725768,1.512343,1.145485,1.1620964,1.8369056,0.9987383,1.318441,1.1769359,1.0486141,1.2606797
1.2091464,0.9543266,1.5148072,1.1656753,1.1704756,1.8338882,1.0117166,1.3344197,1.178647,1.0421078,1.2663255
1.211784,0.9614072,1.528368,1.194093,1.1660553,1.8480265,1.0419236,1.3319925,1.202847,1.0089244,1.2512195
1.2099205,0.9627512,1.5167364,1.1689594,1.1559573,1.8614519,1.0284196,1.3303795,1.2121613,0.9968221,1.2150402
1.2020668,0.9516184,1.5188067,1.1539991,1.1585329,1.8465775,1.0345402,1.3374138,1.2110546,0.9935874,1.2144682
1.1879845,0.9606085,1.5360723,1.154449,1.1395677,1.8437699,1.0430928,1.3287001,1.2183666,0.9694969,1.2131913
1.1714869,0.9732887,1.5558853,1.1705204,1.1275802,1.8292133,1.0426102,1.32142,1.2331303,0.9540477,1.2153965
1.1758568,0.9915711,1.5803634,1.187676,1.1148461,1.8148535,1.025524,1.3213344,1.2362176,0.9367762,1.1970063
1.1742864,1.0166873,1.5928818,1.1912432,1.090255,1.8066282,1.0283818,1.31945,1.2445506,0.9168252,1.1992986
1.1815692,1.0306566,1.6039343,1.1902601,1.1046797,1.7917143,1.013074,1.3031337,1.2565258,0.8992615,1.1799004
1.1706926,1.0353386,1.6115041,1.1933923,1.0932846,1.8092613,1.0043067,1.3006227,1.2514782,0.8697534,1.1593729
1.1638055,1.0261965,1.6093369,1.1852071,1.0792862,1.823481,0.9915861,1.2974306,1.2597584,0.847969,1.1623149
1.1651495,1.0321486,1.6289684,1.1916213,1.0958689,1.8218098,0.9907253,1.3236566,1.2671626,0.8476601,1.1614393
1.1578836,1.0375345,1.6591439,1.1853195,1.1109953,1.8321294,0.9713337,1.3218423,1.2860885,0.8402923,1.1806897
1.1354849,1.0345494,1.6683681,1.1916331,1.1007239,1.8472918,0.9944255,1.3367658,1.2877067,0.8298182,1.1675768
1.1342429,1.0364543,1.6666582,1.1991698,1.1063206,1.8611019,1.0050865,1.3356693,1.2965823,0.8021535,1.1694515
1.1163412,1.0569257,1.6730703,1.1972677,1.1160792,1.8545785,1.0109234,1.3514309,1.3207486,0.7838106,1.161039
1.1104934,1.0689294,1.6920522,1.1904454,1.0999768,1.845861,1.014199,1.3301697,1.3162216,0.776657,1.155223
1.0898063,1.0718039,1.7051501,1.1955967,1.0978414,1.8629297,1.024629,1.3182722,1.3157067,0.7961161,1.1517648
1.0702871,1.0642445,1.7027379,1.1988881,1.0961516,1.8665289,1.0198565,1.2995621,1.3236275,0.7950439,1.1449058
1.053494,1.0480682,1.6928456,1.2142656,1.0871104,1.8660507,1.022144,1.3000782,1.3091643,0.7793075,1.1565955
1.0515366,1.0756202,1.6906971,1.1968764,1.0874918,1.8541329,1.0217273,1.2994058,1.2951198,0.751306,1.160807
1.0374143,1.0802267,1.6795628,1.1662351,1.0827101,1.8588909,1.0153043,1.2874795,1.2959272,0.7726673,1.1454734
1.0282279,1.0912037,1.689651,1.1836747,1.0927362,1.8666496,1.0145347,1.3000782,1.2795961,0.7788076,1.1461025
1.0147966,1.0739877,1.6428,1.210135,1.0868914,1.8523314,1.0238557,1.3251837,1.2520782,0.7543195,1.1227864
1.0084749,1.0665859,1.6277151,1.2183987,1.0995711,1.8666512,1.0186847,1.3386531,1.261701,0.7680169,1.1164325
1.0166394,1.0706241,1.6194637,1.2343025,1.1145059,1.8703732,1.0116576,1.3499014,1.2695501,0.7552587,1.1409417
1.016211,1.0502117,1.6358014,1.2486212,1.1108621,1.8703161,1.0004659,1.3507057,1.2779909,0.7792427,1.152419
1.0007842,1.0467473,1.6665587,1.2639111,1.1180485,1.8875313,0.9858799,1.3472859,1.270852,0.779964,1.1659787
1.0081471,1.0297508,1.6977888,1.2512918,1.1286831,1.9144304,0.9794742,1.3546669,1.2524252,0.7783517,1.1914601
1.0142119,1.0199021,1.6876851,1.2387266,1.1290095,1.9276923,0.9912132,1.3653001,1.2276529,0.7816091,1.2255433
1.027012,0.9984516,1.6981049,1.2255102,1.1235801,1.9593306,0.9954704,1.3845748,1.2191929,0.7716132,1.2332091
1.0391456,1.0072355,1.6926216,1.1875416,1.1023768,1.9970484,0.97951,1.3931099,1.216478,0.7395924,1.2431949
1.0302,1.003408,1.6878895,1.1910574,1.0860232,2.0070176,0.9977102,1.3879273,1.2128487,0.7156345,1.2647635
1.0323209,0.9979343,1.6686666,1.1767162,1.0925857,2.0031445,1.0269495,1.3933361,1.2032118,0.6780694,1.2823739
1.0411971,1.0175965,1.6509974,1.158015,1.0867128,1.9759179,1.0111459,1.3621821,1.2290769,0.6645203,1.265494
1.0377228,1.0499542,1.661334,1.1450497,1.0932709,1.9617311,1.0039932,1.3484907,1.2460728,0.6547235,1.2746859
1.0271697,1.0651003,1.6644158,1.1263587,1.1045412,1.9668055,1.0142752,1.3520709,1.2527488,0.6494985,1.2754809
1.0216361,1.0842824,1.671154,1.1391553,1.1083423,1.98754,1.0483046,1.3865117,1.2499261,0.6410466,1.2591131
1.0203214,1.0847756,1.6857021,1.1524349,1.0862008,1.9669272,1.0439146,1.4084847,1.2589509,0.6421524,1.2780799
1.0252032,1.1180816,1.680339,1.1465722,1.0792161,1.9647611,1.0363574,1.4062622,1.2593904,0.637164,1.2728282
1.0494289,1.1375726,1.6591601,1.125718,1.1010859,1.9435666,1.0575424,1.3965076,1.2303611,0.62198,1.260761
1.0572524,1.1340715,1.6324213,1.1255053,1.1302434,1.9506851,1.0483786,1.3969121,1.2192183,0.5961267,1.2387239
1.0491213,1.1247635,1.631065,1.1091725,1.141265,1.936672,1.0266764,1.4077928,1.2133487,0.6164077,1.2356428
1.0527626,1.1163443,1.6285859,1.135113,1.1363531,1.9431443,1.0235283,1.4175711,1.214874,0.6411221,1.2366233
1.0644104,1.1195763,1.6219816,1.1597124,1.1293288,1.9492842,1.017984,1.4000338,1.2437525,0.6332712,1.2163626
1.0694895,1.1131598,1.6385081,1.1681293,1.1294341,1.9432254,1.0005952,1.3727885,1.2655602,0.6611251,1.2203426
1.0714329,1.131294,1.6290964,1.1766518,1.113556,1.9369261,1.0093255,1.3674912,1.2709329,0.7043852,1.2148778
1.0595946,1.1210467,1.623668,1.1909839,1.1150652,1.9556062,1.0042032,1.3453554,1.2559297,0.7160979,1.2227614
1.0471337,1.1330104,1.6148341,1.191999,1.0858488,1.9535618,0.9841745,1.3344425,1.2551579,0.7327816,1.2098242
1.0381503,1.1520754,1.6332709,1.1669074,1.0998491,1.9664052,0.9837095,1.3352058,1.2211592,0.7417647,1.2038323
1.0368726,1.1499064,1.6378051,1.1498493,1.1217673,1.953982,0.9891853,1.3493342,1.2072999,0.7490104,1.2315685
