Delta-AY.119,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
0.4166507,1.1882862,1.5173771,1.1723813,0.9554816,1.3221761,1.4610984,1.0233723,1.1421438,1.2808044,
0.4170239,1.1803766,1.4752762,1.1761857,0.9412554,1.3404208,1.4684236,1.0208136,1.14622,1.2751586,
0.4199834,1.1776805,1.4818206,1.1650549,0.9591191,1.3622431,1.4726475,1.0139138,1.1488996,1.2600343,
0.4314051,1.1736414,1.4801534,1.1633204,0.948767,1.3613139,1.482033,1.0273308,1.1520671,1.2630603,
0.41991,1.1853013,1.4929067,1.1303016,0.9566692,1.366146,1.4557126,1.0363387,1.1549954,1.2676659,
0.4174594,1.1933317,1.4577428,1.1463363,0.9340307,1.328524,1.475644,1.0442135,1.142458,1.2657909,
0.4197894,1.1878182,1.4423029,1.1522092,0.9395003,1.3432438,1.4824587,1.0299262,1.1390411,1.2607166,
0.4206834,1.1636232,1.4623377,1.146528,0.9341674,1.3331399,1.4833926,1.025398,1.1504759,1.2497529,
0.4121245,1.1517407,1.4639937,1.1253835,0.9091222,1.3502003,1.4762697,1.0199454,1.160827,1.2499691,
0.4070515,1.1728615,1.4262174,1.1282382,0.9097091,1.3495944,1.4500655,1.0354296,1.1605941,1.2685019,
0.4092596,1.1669596,1.4225756,1.1306921,0.9205312,1.3609673,1.4563991,1.0242301,1.1667135,1.2401783,
0.4123071,1.1639088,1.4237033,1.1399194,0.9223195,1.3695229,1.4514381,1.0344012,1.1843038,1.25323,
0.4051997,1.1750822,1.4253358,1.1382731,0.9341782,1.3660965,1.4530036,1.0287646,1.1947423,1.2601607,
0.4063814,1.186806,1.4300543,1.1431495,0.9207839,1.3522575,1.4518152,1.0305595,1.2017821,1.2524077,
0.4074197,1.1932198,1.449393,1.1262383,0.9161139,1.353879,1.485919,1.0355608,1.2121042,1.2471848,
0.4081666,1.2039251,1.4519811,1.1257712,0.9383711,1.3568361,1.4888756,1.0346413,1.1936249,1.2471738,
0.4057558,1.2013335,1.4399339,1.1310048,0.9531834,1.3494121,1.5231426,1.0456618,1.1953094,1.242417,
0.4067124,1.1897719,1.4247178,1.1290439,0.9450134,1.3326716,1.5363631,1.0440705,1.2050514,1.242992,
0.4091699,1.1948055,1.4316537,1.1333232,0.9497388,1.3141453,1.5255264,1.0552531,1.1926558,1.216965,
0.4108164,1.1935242,1.4164664,1.1485751,0.9592407,1.328977,1.5130378,1.0431564,1.2023388,1.2161208,
0.4040976,1.1755681,1.4010977,1.1581399,0.9538569,1.3076875,1.5212815,1.0307198,1.2065952,1.2130668,
0.4199373,1.1885895,1.3889138,1.1595271,0.9830402,1.3094397,1.4968472,1.0226707,1.1893277,1.2276701,
0.4084535,1.1800377,1.4003714,1.1582434,0.9857252,1.315982,1.5025029,1.0308937,1.2069106,1.239222,
0.4084685,1.1876196,1.4004514,1.1472226,0.9801643,1.3104067,1.4848009,1.0475206,1.1999273,1.2587627,
0.4185643,1.1636677,1.4269893,1.1609154,0.9791451,1.3268586,1.4883907,1.0405151,1.1906383,1.246451,
0.4218014,1.1601907,1.4197402,1.1622714,0.968584,1.329597,1.5035876,1.0598298,1.1785359,1.246253,
0.4213904,1.1616486,1.4227966,1.1488693,0.9792648,1.3029242,1.472067,1.0385786,1.1613612,1.2516377,
0.4201139,1.1717603,1.433822,1.1543084,0.9822115,1.2974267,1.4560864,1.0468487,1.1397431,1.2601738,
0.4183256,1.174422,1.4122652,1.1450551,0.9818504,1.313693,1.4552069,1.0352602,1.1423517,1.2638673,
0.4199063,1.1716783,1.4087903,1.1464182,0.976015,1.2934593,1.4604169,1.0369679,1.1609603,1.2643787,
0.4270432,1.1680436,1.4145924,1.1511062,0.9815752,1.2903225,1.4779663,1.0628009,1.1467791,1.2728378,
0.4125515,1.1807853,1.4438972,1.1459062,0.9795097,1.2814291,1.4855925,1.0656374,1.1588413,1.2711711,
0.4015049,1.19024,1.430115,1.1614343,0.9687455,1.2910022,1.4830458,1.0570587,1.1455839,1.2830105,
0.4076058,1.2017176,1.4221203,1.1516865,0.9807187,1.282434,1.4806793,1.0486462,1.1560454,1.2876482,
0.4017915,1.2010056,1.4448164,1.1424143,0.9850971,1.3047971,1.5203946,1.0553795,1.1587331,1.2881858,
0.4032108,1.2058232,1.4449611,1.1322211,0.994881,1.3010063,1.5150594,1.0528244,1.1714149,1.2877684,
0.416933,1.2026742,1.4644976,1.1333483,1.0008548,1.3093456,1.5048548,1.0379252,1.1770064,1.2929523,
0.4211639,1.185495,1.4579202,1.131719,0.992317,1.3152499,1.5168945,1.0546122,1.1903678,1.282024,
0.4216286,1.2062438,1.4679806,1.1531565,0.9892095,1.3207469,1.4960964,1.0459062,1.2005351,1.2783157,
0.4232464,1.20839,1.4879358,1.1516874,0.997437,1.3436432,1.4975734,1.0683577,1.1952296,1.2785573,
0.4211012,1.2156826,1.462684,1.1537951,0.9917437,1.3368611,1.4683664,1.0593386,1.1856326,1.2804418,
0.4208817,1.2123234,1.4487708,1.1559969,0.9899778,1.3299193,1.4526801,1.0541718,1.1839567,1.2799492,
0.4047507,1.2085766,1.4445158,1.1496059,0.9890561,1.3338851,1.4602523,1.0635982,1.1702247,1.2907127,
0.4158754,1.2181439,1.4179143,1.1377026,0.9889893,1.3435124,1.4544544,1.0433145,1.1849638,1.2791157,
0.4174331,1.1995691,1.4373778,1.1426857,0.9783748,1.3386589,1.4600037,1.0502921,1.2024089,1.275641,
0.4166306,1.2252371,1.4265856,1.144186,0.9962705,1.3143234,1.4357686,1.0544293,1.1839697,1.2853967,
0.4172364,1.2131391,1.3867021,1.1617712,0.9793572,1.3063847,1.4454949,1.0554192,1.2005419,1.287774,
0.4224543,1.2035618,1.4248775,1.1684132,0.9738544,1.3284993,1.432757,1.0484747,1.2133439,1.2813745,
0.4176813,1.2004327,1.4289241,1.1699767,1.0020422,1.3282065,1.4244753,1.0412035,1.1896141,1.2854139,
0.4109864,1.2038305,1.4128499,1.1791892,0.9922359,1.339849,1.4243952,1.0426965,1.1906151,1.2853445,
0.4155014,1.1922851,1.4004623,1.1508675,0.9776583,1.3330338,1.4224777,1.0598631,1.2021821,1.2976315,
0.4007371,1.2052137,1.3857975,1.1598207,0.9822727,1.3395663,1.3848529,1.0377858,1.1966497,1.2901993,
0.4095292,1.2113918,1.3972721,1.1633027,0.9740552,1.3415972,1.3967555,1.0288638,1.1707608,1.316808,
0.3879884,1.2168339,1.3852098,1.1600312,0.9500893,1.3429959,1.4091071,1.0326996,1.169947,1.3140104,
0.3940777,1.2083211,1.4036778,1.1614864,0.9579841,1.3650198,1.3958198,1.0200068,1.1662422,1.3352685,
0.3983199,1.2150798,1.3913292,1.1650078,0.955956,1.337307,1.3845842,1.026629,1.1770419,1.3159347,
0.4048122,1.2081947,1.3779018,1.1683075,0.9556762,1.3220825,1.3979026,1.0337807,1.1729966,1.3251963,
0.3891474,1.2184201,1.3821077,1.1565487,0.9565924,1.294059,1.397741,1.0253687,1.1647924,1.3193742,
0.3917799,1.2050804,1.3557748,1.1580687,0.9515799,1.2810185,1.405542,1.0239047,1.1722034,1.3248622,
0.4127569,1.1885641,1.3641914,1.168573,0.9539082,1.2858012,1.4058452,1.029315,1.165489,1.322089,
0.4148708,1.2150825,1.3519617,1.1687425,0.9364883,1.298291,1.4091537,1.0410284,1.1731316,1.3274342,
0.4178942,1.1974872,1.3345432,1.1712636,0.9154223,1.3173665,1.4183421,1.0425382,1.1811242,1.3320489,
0.4148752,1.2138551,1.3422771,1.1782442,0.9006778,1.3397121,1.4360667,1.0424657,1.1750554,1.3202002,
0.4054458,1.2119054,1.3491381,1.1665778,0.9322275,1.3652393,1.4018321,1.0164977,1.1958728,1.3272761,
0.4113251,1.2036619,1.3745487,1.1537156,0.9483988,1.3675501,1.4219793,1.021925,1.2031447,1.3141818,
0.394138,1.2150748,1.3899853,1.1460451,0.9293926,1.3896183,1.4513822,1.0312608,1.1954542,1.3081856,
0.4043218,1.2038529,1.3918931,1.1364254,0.9450596,1.3805608,1.4475037,1.0349836,1.2062275,1.3018442,
0.4134297,1.2040561,1.3906715,1.1561269,0.9715245,1.388654,1.4131577,1.0583936,1.1881479,1.3002385,
0.4113851,1.2073448,1.4013253,1.1546177,0.9738772,1.3655751,1.4175099,1.0557069,1.2051467,1.2969266,
0.4086553,1.1887332,1.4183229,1.1502581,0.9475006,1.3513235,1.4114672,1.0568819,1.2053785,1.2981883,
0.418688,1.2000804,1.4201497,1.1497275,0.9485908,1.3548046,1.3901923,1.0514376,1.2042811,1.2955238,
0.4253418,1.2023782,1.4184546,1.154562,0.9535823,1.3441875,1.3917803,1.054767,1.2173645,1.2887176,
0.4190759,1.2010814,1.4295318,1.1660883,0.9564889,1.3512455,1.3670835,1.0417928,1.2314792,1.3043928,
0.432828,1.2079068,1.4203002,1.1458821,0.9518698,1.3614914,1.3893362,1.0326396,1.2218052,1.2878611,
0.420235,1.2030857,1.4548246,1.1345855,0.9378918,1.3507134,1.403801,1.022742,1.2244368,1.2808142,
0.4266208,1.2008328,1.4558828,1.1416854,0.9424481,1.3472515,1.4402478,1.0256939,1.233748,1.3053187,
0.4219768,1.2012488,1.4309564,1.1452276,0.9645802,1.3445718,1.4132171,1.026073,1.2332736,1.2996154,
0.4354086,1.2019944,1.4430161,1.1463951,0.9647501,1.3589927,1.4046381,1.0611651,1.2197747,1.2853179,
0.4222759,1.2104762,1.4356124,1.1644282,0.9607493,1.3818166,1.3960705,1.0637757,1.2278076,1.3075531,
0.4207425,1.1999066,1.4282461,1.158621,0.9650761,1.4054935,1.4076664,1.0528603,1.214097,1.2935092,
0.4056521,1.2058475,1.4180549,1.1478441,0.9751119,1.379626,1.4257288,1.0416225,1.2190363,1.3056294,
0.4113493,1.2137179,1.4195774,1.1536554,0.9439484,1.3613654,1.4117947,1.0563785,1.2308439,1.3225269,
0.4014237,1.207056,1.4109126,1.1415328,0.9390098,1.3612658,1.39136,1.045082,1.2458825,1.3039775,
0.4157698,1.2145143,1.4234029,1.1416787,0.9643769,1.3541095,1.4199485,1.0542142,1.2245797,1.285322,
0.4040429,1.2135372,1.4180228,1.1261404,0.9582758,1.3631094,1.4161401,1.0356627,1.2104008,1.2517048,
0.4175116,1.2282019,1.4147822,1.1407152,0.9415511,1.3684803,1.4379315,1.0505208,1.2056085,1.2368175,
0.4120495,1.2236009,1.4431634,1.1267923,0.954196,1.364168,1.4445678,1.0429884,1.1997681,1.2586015,
0.4105965,1.2127489,1.4360346,1.1553578,0.9376881,1.334365,1.4426879,1.0349203,1.2037473,1.249413,
0.4082977,1.2118515,1.4312004,1.1555105,0.9321089,1.3189439,1.4290435,1.018446,1.2168093,1.2330036,
0.4049967,1.2110043,1.4187427,1.1432472,0.9637874,1.3020008,1.4288799,1.0201221,1.1868967,1.2084836,
0.4127721,1.226561,1.4326563,1.1527597,0.9682795,1.3022506,1.41491,1.0210041,1.1836835,1.1898543,
0.4091541,1.221681,1.4561317,1.1433923,0.9678512,1.2912706,1.4128705,1.0075886,1.1738375,1.2036289,
0.4092693,1.1895411,1.4383413,1.1647093,0.9552093,1.3216138,1.4135486,1.0222985,1.1971389,1.2164903,
0.3916589,1.1996459,1.4443495,1.1681159,0.9403284,1.3079231,1.3874971,1.0092705,1.1769145,1.2230307,
0.4013166,1.189052,1.4514161,1.1725998,0.9285812,1.3173387,1.3887032,1.0226357,1.1755973,1.2199595,
0.4171141,1.2161897,1.4953682,1.1560671,0.9317874,1.3197261,1.4079547,1.0241793,1.1615956,1.2269871,
0.4101839,1.1944406,1.4899939,1.1563344,0.9252092,1.3316691,1.4325066,1.0251443,1.1433994,1.2204512,
0.4144733,1.2221854,1.4770185,1.1543452,0.9212214,1.3561569,1.4123434,1.0257976,1.161028,1.2266768,
0.3988647,1.2165542,1.4682962,1.164036,0.9196565,1.3778784,1.4162756,1.0261917,1.1520567,1.2193307,
0.3954997,1.2149895,1.4689835,1.1625751,0.9496865,1.3866802,1.4257948,1.0218503,1.1734824,1.21017,
0.4086578,1.2261478,1.4671338,1.148638,0.9437041,1.3778988,1.4457489,1.021331,1.1519457,1.2086682,
0.4110376,1.2357529,1.453733,1.1537532,0.9417896,1.3661981,1.4283731,1.0143739,1.1631465,1.2213935,
0.4172867,1.2110027,1.4481753,1.1624489,0.9453336,1.3464241,1.417225,1.00296,1.1655996,1.2262112,
0.4096775,1.1984096,1.4815155,1.1609066,0.9384587,1.3264172,1.4241554,1.0107328,1.1787729,1.2424843,
0.4041101,1.2030009,1.4753457,1.1551187,0.9505854,1.308713,1.4101886,1.040702,1.1735049,1.2448809,
0.4154823,1.1884969,1.4620421,1.1368271,0.9421739,1.3163272,1.4079452,1.0345045,1.1903572,1.2430177,
0.4060138,1.1950951,1.4739231,1.1215298,0.9674563,1.3283852,1.4405413,1.0148467,1.1869632,1.2535046,
0.4030066,1.1969563,1.4659446,1.1477237,0.9710922,1.3217759,1.417586,1.0056788,1.1868945,1.2682153,
0.4075521,1.1823242,1.4668925,1.1499944,0.942862,1.2856269,1.4280843,1.0160359,1.1953176,1.2656839,
0.4080217,1.1844193,1.4583992,1.1478208,0.9517949,1.2868638,1.4372828,1.0155354,1.1875808,1.25597,
0.4198012,1.1920612,1.4406182,1.1598873,0.9427522,1.3013322,1.4419475,1.0075635,1.1691526,1.2657373,
0.4212118,1.2107176,1.4728649,1.1489198,0.9437698,1.2844583,1.4440184,0.9870164,1.1722629,1.250743,
0.4217819,1.2141558,1.448463,1.1639091,0.9410045,1.2942977,1.4765323,0.9950941,1.1772578,1.2349992,
0.4068277,1.199264,1.4086548,1.1651859,0.9525743,1.28031,1.4799441,1.0062625,1.1804532,1.2354085,
0.4143712,1.1904913,1.3935741,1.154346,0.9339023,1.3109995,1.4933662,1.0116829,1.1577953,1.2387064,
0.411499,1.2089385,1.3866073,1.1612005,0.931155,1.3063573,1.4821705,0.9994882,1.1355788,1.2557187,
0.409723,1.2113825,1.3903903,1.1515785,0.9341483,1.3238119,1.4776148,1.0185359,1.131765,1.2561858,
0.41113,1.1898203,1.4025828,1.1367439,0.9556335,1.3305112,1.4614213,1.0390103,1.1367235,1.2610816,
0.4219677,1.1938764,1.4047832,1.1376354,0.96066,1.2904408,1.4444294,1.0272595,1.1327517,1.257225,
0.4269972,1.2153448,1.4186403,1.1434427,0.9589186,1.2684749,1.4618157,1.0344158,1.1437086,1.2522106,
0.4207838,1.2010398,1.4406534,1.1449062,0.9652936,1.2705975,1.4683971,1.0213586,1.1303306,1.2566966,
0.4033093,1.2005997,1.4368943,1.1468099,0.9602934,1.2730852,1.478395,1.0257934,1.1341922,1.2668823,
0.4028774,1.194343,1.3955854,1.1404974,0.9673258,1.2440184,1.5032924,1.0243961,1.1247915,1.2584363,
0.3964403,1.215644,1.4160618,1.1558946,0.9628199,1.2177317,1.4940995,1.023573,1.1215198,1.2706336,
0.408226,1.2036772,1.4340563,1.1582217,0.9664457,1.2321838,1.5048162,1.0147159,1.1144516,1.2517958,
0.4215458,1.2154866,1.4508195,1.1390289,0.9503734,1.2436533,1.4971344,1.0152912,1.1219378,1.2437612,
0.4210286,1.2202979,1.4529088,1.1539418,0.9568341,1.2470434,1.5167166,1.0227454,1.1380434,1.2577835,
0.4169783,1.2082151,1.4456605,1.1534009,0.9424549,1.2223165,1.5110618,1.0387946,1.1517789,1.2509871,
0.4181808,1.2188351,1.4527454,1.1550187,0.9239712,1.217466,1.4984899,1.0364277,1.1394573,1.2514653,
0.4202192,1.2085761,1.4444567,1.1574131,0.9497691,1.2203081,1.5092134,1.0490617,1.134389,1.262979,
0.4188853,1.201174,1.4242684,1.1603218,0.9087402,1.2273321,1.529393,1.0439265,1.1366924,1.2564864,
0.4230818,1.2026932,1.4358015,1.1492645,0.9114819,1.2204826,1.5272368,1.043804,1.140347,1.2680409,
0.4242699,1.2029625,1.4398102,1.1557508,0.9190379,1.2184653,1.5509752,1.0321915,1.1328914,1.2657461,
0.4259905,1.1983929,1.416242,1.1371658,0.9374638,1.222576,1.553115,1.0506132,1.1306341,1.254169,
0.4119876,1.212326,1.4240785,1.1511544,0.9408052,1.2102686,1.5601637,1.0635384,1.137902,1.2581124,
0.4209276,1.2206578,1.4315579,1.1305528,0.9512063,1.2078564,1.5498486,1.0458139,1.1309712,1.254262,
0.4298917,1.2117255,1.4515221,1.1404014,0.9319813,1.2043459,1.5322276,1.0657659,1.1226113,1.2389507,
0.4229607,1.1990464,1.4387436,1.1325443,0.9455087,1.2016053,1.5490795,1.061906,1.1024356,1.2404662,
0.4267415,1.2023177,1.4329939,1.1258065,0.9522288,1.2113473,1.5407693,1.0476636,1.1164579,1.2519552,
0.4359281,1.2004857,1.4777797,1.1298971,0.94052,1.2065537,1.5142055,1.0469612,1.1200759,1.2506866,
0.4204669,1.1966414,1.4617071,1.1375548,0.952201,1.1977171,1.513588,1.0686668,1.1265882,1.2625811,
0.4229511,1.2045693,1.4457073,1.1445007,0.9563892,1.1973436,1.5152603,1.0657763,1.1230201,1.2473814,
0.4239173,1.2116888,1.456225,1.1413877,0.9701244,1.2130234,1.5391214,1.0474482,1.1298189,1.2419785,
0.4217732,1.2123582,1.4584711,1.1322616,0.9663853,1.2261598,1.5371126,1.0454255,1.1189674,1.2368046,
0.4226218,1.2133845,1.4516895,1.1344666,0.957566,1.2262856,1.5225437,1.0519296,1.1293921,1.247784,
0.424403,1.2140619,1.4484417,1.1504323,0.9268785,1.2347021,1.4892284,1.0536791,1.1166811,1.2573786,
0.4282876,1.2141615,1.4627558,1.1450427,0.9387334,1.2318107,1.4984009,1.0484526,1.1382465,1.2466097,
0.4290743,1.2253715,1.480274,1.1479658,0.9438735,1.2343619,1.4830804,1.044386,1.1324748,1.2539126,
0.4300181,1.2179877,1.4574258,1.1235809,0.9530527,1.2140362,1.4779898,1.0499905,1.1211053,1.2502242,
0.4336746,1.2318212,1.4461261,1.1255115,0.9727988,1.2160673,1.4754151,1.0399834,1.1263173,1.2527915,
0.4293136,1.2331672,1.436173,1.1199117,0.9921466,1.2211064,1.4654943,1.0366781,1.1467634,1.2460228,
0.4198169,1.2296225,1.4364398,1.13052,0.9786626,1.2163656,1.4526479,1.0337653,1.150408,1.2474934,
0.4094191,1.222337,1.4055884,1.138009,0.9804252,1.2308455,1.4806802,1.0584544,1.1480417,1.2512482,
0.4114059,1.2181828,1.3910559,1.1184049,0.979866,1.2445356,1.4776754,1.0683275,1.1519701,1.2440511,
0.412867,1.2024511,1.388555,1.1353246,0.9489061,1.2359388,1.5084883,1.0719163,1.1377158,1.2516934,
0.4257622,1.1824068,1.3804457,1.1308765,0.9543018,1.2145879,1.5053291,1.0699797,1.1300551,1.2543824,
0.4111667,1.1961101,1.3920548,1.1424288,0.9631608,1.2527958,1.5102831,1.0559149,1.1425064,1.2640163,
0.4130894,1.1966616,1.4029773,1.134493,0.9585138,1.264679,1.4938798,1.061306,1.1280037,1.2791206,
0.407959,1.2052807,1.4291651,1.1446669,0.9469094,1.2673252,1.5175153,1.0584861,1.1155242,1.2694633,
0.419484,1.2121454,1.4253783,1.1396315,0.9419621,1.263631,1.5024562,1.0738598,1.1118617,1.2738066,
0.4192027,1.2160695,1.4045955,1.1617224,0.9418631,1.2613108,1.497866,1.0772635,1.1148576,1.2559693,
0.4103385,1.2236336,1.3990904,1.1551192,0.931369,1.2785993,1.5077038,1.0898596,1.1055901,1.2673072,
0.4078823,1.2283502,1.4042022,1.1455685,0.9373367,1.2648062,1.4679099,1.064417,1.1095887,1.2414343,
0.4252734,1.2079276,1.392965,1.1394297,0.9356799,1.292434,1.4825058,1.0526575,1.0969861,1.2717777,
0.4095282,1.2117935,1.4028196,1.1264132,0.9489235,1.3089445,1.4778903,1.0876943,1.1031706,1.2804823,
0.4192341,1.2202563,1.3913263,1.1248441,0.9460519,1.287081,1.4461468,1.0688225,1.1046374,1.2766718,
0.4123943,1.2215583,1.4203389,1.1204759,0.9440114,1.293668,1.4628892,1.0580672,1.1251385,1.2717335,
0.4052656,1.2255752,1.4161626,1.1193525,0.9577612,1.2926121,1.497028,1.0471005,1.1117282,1.2508607,
0.4102567,1.2417482,1.4295608,1.1198335,0.9701517,1.2779241,1.4774047,1.0507834,1.1048561,1.2675124,
0.4098739,1.231831,1.4282554,1.1144037,0.9688632,1.2857273,1.4904062,1.0655051,1.114729,1.2496035,
0.4130729,1.2468318,1.4406635,1.10428,0.975763,1.2573545,1.498328,1.0684273,1.104804,1.2567029,
0.4090474,1.2238923,1.4344777,1.1225892,0.9565895,1.2463506,1.5259879,1.0826969,1.1251662,1.2863828,
0.424275,1.2206583,1.4157717,1.1184374,0.967095,1.2455947,1.5266579,1.0706705,1.1044003,1.2707492,
0.4045147,1.2348136,1.3850479,1.1106935,0.9917616,1.2272129,1.5228518,1.0829116,1.1134121,1.2693272,
0.4118792,1.2250549,1.3920512,1.1113242,0.9936053,1.250228,1.5153562,1.0807364,1.1212393,1.2744191,
0.4061552,1.2244394,1.4218985,1.1033474,1.0034322,1.2251264,1.4903599,1.0773391,1.1226969,1.2694689,
0.4164508,1.2292204,1.4203181,1.1168858,1.0031692,1.2520254,1.497923,1.0635252,1.1368124,1.26368,
0.4055336,1.2346685,1.3867934,1.1007527,0.9950923,1.2765059,1.5200346,1.0857821,1.1506945,1.2715822,
0.3964197,1.2337618,1.3636383,1.1049076,0.9862271,1.2865857,1.5245392,1.0698707,1.1591556,1.2797117,
0.4105433,1.2363365,1.3703495,1.1006694,0.9609759,1.2802757,1.50128,1.0491021,1.1639909,1.2994701,
0.425027,1.2372682,1.3633536,1.1175923,0.9562694,1.2879924,1.5001146,1.0364797,1.1771418,1.2876238,
0.4145112,1.2147532,1.3721111,1.1035811,0.9489136,1.2936939,1.4711933,1.0441616,1.1616427,1.2810795,
0.4202422,1.2226691,1.3927532,1.1121863,0.9453057,1.2815922,1.4614339,1.0341704,1.1425446,1.2794932,
0.4150925,1.220206,1.41351,1.1077574,0.9683268,1.2528201,1.4479878,1.0318877,1.1230131,1.2723116,
0.4157652,1.2233026,1.4254223,1.1147548,0.9621497,1.2379398,1.4665999,1.0393777,1.118898,1.2456387,
0.4158044,1.225329,1.4480265,1.1114129,0.9594625,1.2604299,1.4761682,1.0442543,1.1404834,1.2506608,
0.4084297,1.2241366,1.4452438,1.1087631,0.969857,1.2667599,1.4658793,1.0643797,1.1381947,1.2665063,
0.4242655,1.2128495,1.4188033,1.1253457,0.9697794,1.2680126,1.4769051,1.056078,1.1331791,1.2641284,
0.4204526,1.1897337,1.4235816,1.1305619,0.9573257,1.2756038,1.4684635,1.0678701,1.1545377,1.2761019,
0.4263072,1.2006891,1.4122248,1.1245208,0.9675233,1.2963985,1.4758106,1.0446498,1.1434147,1.2836881,
0.404372,1.2159659,1.4209623,1.1231971,0.9707779,1.2918378,1.4635123,1.047595,1.1412408,1.2772943,
0.4038252,1.2164987,1.4313208,1.12143,0.9436651,1.2688615,1.4615667,1.0569314,1.1485918,1.2801042,
0.409166,1.227351,1.4175458,1.1374887,0.9447132,1.2810756,1.4798341,1.0703899,1.1456677,1.2654389,
0.4227469,1.2189388,1.4347377,1.1297845,0.9631387,1.2981099,1.5182847,1.0515274,1.1594205,1.2757165,
0.4172986,1.2481836,1.4468142,1.1348895,0.9588188,1.2854152,1.4970646,1.0657039,1.1498754,1.2738376,
0.417623,1.2301643,1.4629418,1.1313828,0.9708716,1.2830948,1.4940526,1.056464,1.1453972,1.2750019,
0.4255801,1.2218573,1.45375,1.1399999,0.9546858,1.2804288,1.4687525,1.0740303,1.1372918,1.2690575,
0.4248668,1.2368844,1.4755899,1.1201038,0.9657759,1.2856022,1.4668144,1.0644429,1.1364146,1.2764482,
0.4167317,1.2429051,1.4698962,1.1240973,0.9729953,1.2870096,1.4494957,1.0699589,1.1354309,1.2761674,
0.4086382,1.2257862,1.4498694,1.1095064,0.97379,1.2692782,1.4644434,1.0740293,1.1381414,1.2624952,
0.40711,1.2104723,1.4517057,1.1123776,0.9647831,1.2695508,1.4781992,1.0697665,1.1360943,1.2482203,
0.4149042,1.2302194,1.466827,1.1139722,0.9542347,1.2533423,1.4685112,1.0513085,1.148033,1.2521198,
0.4022875,1.2317362,1.456463,1.1290421,0.949805,1.2630302,1.4670327,1.0640274,1.1521807,1.2524107,
0.4018641,1.2239765,1.4528211,1.1356115,0.953012,1.275377,1.4644234,1.0795157,1.1606561,1.2396481,
0.4037308,1.213261,1.4455088,1.1284183,0.9651939,1.279161,1.478009,1.0683835,1.1570945,1.2438755,
0.4066026,1.2280886,1.4586589,1.1305132,0.9792293,1.2707622,1.4612315,1.0604852,1.1425188,1.2263991,
0.4056248,1.2263041,1.444977,1.1480486,0.9799846,1.2841159,1.4741442,1.0489331,1.1384717,1.225365,
0.4037237,1.2378682,1.4381973,1.1515608,0.9562793,1.2938907,1.4764595,1.0434967,1.1441317,1.2326518,
0.4018533,1.230032,1.4452766,1.149099,0.9390186,1.3282789,1.4788917,1.0482991,1.1386276,1.2310959,
0.4105033,1.2283126,1.4488794,1.1586626,0.9488736,1.3108144,1.4682937,1.0526369,1.1548406,1.2269907,
0.4012257,1.2228049,1.4260596,1.1431721,0.9612668,1.3079211,1.4747162,1.0259777,1.1524682,1.2306991,
0.4038951,1.2231016,1.4221995,1.1316013,0.9418322,1.2805198,1.4475071,1.031237,1.1557333,1.2198683,
0.4059989,1.2172971,1.4217802,1.1459748,0.9552015,1.2701355,1.437462,1.0600653,1.1755521,1.2267082,
0.4127681,1.2275521,1.4095252,1.1160879,0.9591538,1.2588434,1.4191366,1.0632895,1.1742396,1.2385235,
0.4138664,1.2296621,1.4159924,1.1298015,0.9484895,1.2662308,1.3801585,1.0506582,1.167599,1.2650114,
0.4094712,1.2226003,1.4251753,1.1212476,0.9378188,1.2645757,1.4040855,1.0456225,1.1660734,1.2671717,
0.4065688,1.2214406,1.4065224,1.1407622,0.9254872,1.2778158,1.447569,1.0584307,1.1700619,1.266048,
0.4269174,1.2358408,1.3927001,1.1294196,0.9430659,1.2809186,1.4341311,1.0429206,1.166694,1.2487789,
0.4377249,1.2344478,1.3769066,1.1263986,0.9384302,1.2757866,1.4209974,1.0601814,1.1571838,1.2420031,
0.4275575,1.2511249,1.3980224,1.1410472,0.9417245,1.2635329,1.4041445,1.0570747,1.1463703,1.2463185,
0.445491,1.2465442,1.3844087,1.1318564,0.9364046,1.2794179,1.4141665,1.0426681,1.1531167,1.2576009,
0.4293165,1.2362244,1.3914659,1.1241856,0.9468195,1.261572,1.4444031,1.040834,1.1724757,1.2432705,
0.4224022,1.2475625,1.4041435,1.1415751,0.9345142,1.2735692,1.4446956,1.054305,1.1669813,1.2431635,
0.4166373,1.2568707,1.3967241,1.1282374,0.9333674,1.2807885,1.4444385,1.0538357,1.1607137,1.2327178,
0.4182803,1.2596512,1.3915951,1.1186056,0.9552997,1.2993361,1.4466379,1.0554111,1.1658573,1.2377431,
0.4186752,1.2471771,1.4081203,1.1206788,0.960565,1.3119223,1.4737124,1.0721364,1.1659617,1.2567979,
0.411606,1.2293961,1.4026026,1.1134219,0.962777,1.3040488,1.4634705,1.0524434,1.1654125,1.2589078,
0.4138945,1.2205877,1.4213849,1.1250099,0.9509481,1.300807,1.4216496,1.0541065,1.1867394,1.2431161,
0.4160969,1.2221696,1.4263215,1.1164253,0.9528329,1.3020687,1.4370359,1.0525373,1.1926514,1.2489585,
0.4119548,1.2484292,1.4388435,1.125464,0.9695261,1.324127,1.4320093,1.0359318,1.164692,1.2369366,
0.4155815,1.2361014,1.4276674,1.134876,0.9713523,1.3351723,1.4468682,1.022557,1.1762958,1.2306303,
0.4127525,1.2259753,1.416569,1.1445466,0.9805646,1.3565437,1.4562417,1.0338122,1.2084098,1.2484978,
