date,proportion,proportionCILow,proportionCIHigh,variant
5/5/22,0.00644103,0.004699191,0.008822788,BA.1* (Nextclade)
5/6/22,0.005875413,0.004252497,0.008112651,BA.1* (Nextclade)
5/7/22,0.005441683,0.003902233,0.007583831,BA.1* (Nextclade)
5/8/22,0.005070159,0.003604652,0.007127222,BA.1* (Nextclade)
5/9/22,0.004675164,0.003282316,0.006655121,BA.1* (Nextclade)
5/10/22,0.00437632,0.003043483,0.006289167,BA.1* (Nextclade)
5/11/22,0.004136861,0.002853014,0.005994963,BA.1* (Nextclade)
5/12/22,0.003944435,0.002698827,0.005761615,BA.1* (Nextclade)
5/13/22,0.003546633,0.00237611,0.005290723,BA.1* (Nextclade)
5/14/22,0.003406608,0.002265453,0.005119636,BA.1* (Nextclade)
5/15/22,0.003124398,0.002041604,0.004778718,BA.1* (Nextclade)
5/16/22,0.002765619,0.001753262,0.004359972,BA.1* (Nextclade)
5/17/22,0.002439668,0.001499099,0.003968025,BA.1* (Nextclade)
5/18/22,0.00233439,0.00141851,0.003839348,BA.1* (Nextclade)
5/19/22,0.002172921,0.001301454,0.003625812,BA.1* (Nextclade)
5/20/22,0.001867454,0.001075441,0.003240857,BA.1* (Nextclade)
5/21/22,0.001537837,0.000842508,0.002805415,BA.1* (Nextclade)
5/22/22,0.001326203,0.000694422,0.002531321,BA.1* (Nextclade)
5/23/22,0.001342539,0.000706491,0.002549756,BA.1* (Nextclade)
5/24/22,0.001251644,0.000645174,0.002426819,BA.1* (Nextclade)
5/25/22,0.001228422,0.000626202,0.002408401,BA.1* (Nextclade)
5/26/22,0.001231873,0.000627962,0.002415162,BA.1* (Nextclade)
5/27/22,0.001247723,0.000608773,0.00255558,BA.1* (Nextclade)
5/28/22,0.001866112,0.001049907,0.003314738,BA.1* (Nextclade)
5/29/22,0.002021959,0.001164446,0.003508738,BA.1* (Nextclade)
5/30/22,0.001847063,0.001042842,0.003269456,BA.1* (Nextclade)
5/31/22,0.001820654,0.001024324,0.003234064,BA.1* (Nextclade)
6/1/22,0.001717662,0.000952239,0.003096436,BA.1* (Nextclade)
6/2/22,0.001802551,0.001010515,0.003213386,BA.1* (Nextclade)
6/3/22,0.001517666,0.000841338,0.002736184,BA.1* (Nextclade)
6/4/22,0.00100318,0.000478984,0.002099848,BA.1* (Nextclade)
6/5/22,0.000815958,0.000360073,0.001847972,BA.1* (Nextclade)
6/6/22,0.000799723,0.000349257,0.001830132,BA.1* (Nextclade)
6/7/22,0.000808231,0.000352973,0.001849587,BA.1* (Nextclade)
6/8/22,0.00077215,0.00032986,0.001806408,BA.1* (Nextclade)
6/9/22,0.000736476,0.000307184,0.001764644,BA.1* (Nextclade)
6/10/22,0.000787657,0.000332569,0.001864325,BA.1* (Nextclade)
6/11/22,0.00082717,0.000349255,0.001957775,BA.1* (Nextclade)
6/12/22,0.000857171,0.000366186,0.002005151,BA.1* (Nextclade)
6/13/22,0.000822737,0.000343169,0.001971166,BA.1* (Nextclade)
6/14/22,0.00085132,0.000359453,0.002014886,BA.1* (Nextclade)
6/15/22,0.000856596,0.000361681,0.002027364,BA.1* (Nextclade)
6/16/22,0.000875386,0.000369616,0.002071799,BA.1* (Nextclade)
6/17/22,0.001139586,0.000526946,0.00246274,BA.1* (Nextclade)
6/18/22,0.001065212,0.000483911,0.002343166,BA.1* (Nextclade)
6/19/22,0.00107254,0.000487241,0.002359272,BA.1* (Nextclade)
6/20/22,0.001123185,0.000519361,0.002427326,BA.1* (Nextclade)
6/21/22,0.001029812,0.000459034,0.002308671,BA.1* (Nextclade)
6/22/22,0.001056273,0.0004754,0.002345228,BA.1* (Nextclade)
6/23/22,0.000980139,0.000432536,0.002219486,BA.1* (Nextclade)
6/24/22,0.000704979,0.000278422,0.001783878,BA.1* (Nextclade)
6/25/22,0.000751278,0.0003053,0.001847532,BA.1* (Nextclade)
6/26/22,0.000631789,0.000237717,0.001678029,BA.1* (Nextclade)
6/27/22,0.00055655,0.000197816,0.001564823,BA.1* (Nextclade)
6/28/22,0.000543491,0.000193174,0.001528132,BA.1* (Nextclade)
6/29/22,0.000493967,0.000168007,0.001451419,BA.1* (Nextclade)
6/30/22,0.000470633,0.000156235,0.001416805,BA.1* (Nextclade)
7/1/22,0.000491387,0.000154567,0.001561031,BA.1* (Nextclade)
7/2/22,0.000371895,0.000106032,0.001303506,BA.1* (Nextclade)
7/3/22,0.000358663,0.000102259,0.00125716,BA.1* (Nextclade)
7/4/22,0.000328315,9.00E-05,0.001196382,BA.1* (Nextclade)
7/5/22,0.000347504,9.91E-05,0.001218073,BA.1* (Nextclade)
7/6/22,0.000407378,0.00012814,0.001294333,BA.1* (Nextclade)
7/7/22,0.000394564,0.000124109,0.001253645,BA.1* (Nextclade)
7/8/22,0.000400099,0.000136079,0.001175769,BA.1* (Nextclade)
7/9/22,0.000506534,0.000187201,0.001369852,BA.1* (Nextclade)
7/10/22,0.000560899,0.000214655,0.001464823,BA.1* (Nextclade)
7/11/22,0.000563663,0.000215713,0.001472035,BA.1* (Nextclade)
7/12/22,0.000586682,0.000228172,0.001507643,BA.1* (Nextclade)
7/13/22,0.000535795,0.000201595,0.001423235,BA.1* (Nextclade)
7/14/22,0.000533071,0.00020057,0.001416003,BA.1* (Nextclade)
7/15/22,0.000496124,0.000179912,0.001367346,BA.1* (Nextclade)
7/16/22,0.000351116,0.000107165,0.001149757,BA.1* (Nextclade)
7/17/22,0.00044051,0.000149824,0.001294449,BA.1* (Nextclade)
7/18/22,0.000537253,0.000198555,0.001452871,BA.1* (Nextclade)
7/19/22,0.000537866,0.000198781,0.001454527,BA.1* (Nextclade)
7/20/22,0.000536205,0.000194448,0.001477735,BA.1* (Nextclade)
7/21/22,0.000551927,0.00020015,0.001521033,BA.1* (Nextclade)
7/22/22,0.000486235,0.000165377,0.001428717,BA.1* (Nextclade)
7/23/22,0.000496689,0.000168933,0.001459412,BA.1* (Nextclade)
7/24/22,0.000334384,9.17E-05,0.001218484,BA.1* (Nextclade)
7/25/22,0.000240148,5.38E-05,0.001071546,BA.1* (Nextclade)
7/26/22,0.000148839,2.35E-05,0.00094055,BA.1* (Nextclade)
7/27/22,0.000198832,3.85E-05,0.001026804,BA.1* (Nextclade)
7/28/22,0.00017337,3.06E-05,0.000981457,BA.1* (Nextclade)
7/29/22,0.000222255,4.65E-05,0.001061316,BA.1* (Nextclade)
7/30/22,0.000248157,5.56E-05,0.00110726,BA.1* (Nextclade)
7/31/22,0.000273611,6.50E-05,0.001150229,BA.1* (Nextclade)
8/1/22,0.000300857,7.54E-05,0.00119963,BA.1* (Nextclade)
8/2/22,0.000409197,0.000120885,0.001384185,BA.1* (Nextclade)
8/3/22,0.000367136,0.000100688,0.001337739,BA.1* (Nextclade)
8/4/22,0.000435599,0.000128685,0.001473426,BA.1* (Nextclade)
8/5/22,0.000441657,0.000125924,0.001547815,BA.1* (Nextclade)
8/6/22,0.000465318,0.00013267,0.001630662,BA.1* (Nextclade)
8/7/22,0.000571193,0.000179673,0.001814317,BA.1* (Nextclade)
8/8/22,0.00056768,0.000178568,0.00180317,BA.1* (Nextclade)
8/9/22,0.000435053,0.000119315,0.001584985,BA.1* (Nextclade)
8/10/22,0.00042539,0.000116665,0.001549811,BA.1* (Nextclade)
8/11/22,0.000359831,9.02E-05,0.001434577,BA.1* (Nextclade)
8/12/22,0.000328299,7.80E-05,0.001379935,BA.1* (Nextclade)
8/13/22,0.000293539,6.57E-05,0.001309582,BA.1* (Nextclade)
8/14/22,0.000203571,3.59E-05,0.001152287,BA.1* (Nextclade)
8/15/22,0.000147167,2.03E-05,0.001064618,BA.1* (Nextclade)
8/16/22,0.000147842,2.04E-05,0.001069494,BA.1* (Nextclade)
8/17/22,0.000149116,2.06E-05,0.001078704,BA.1* (Nextclade)
8/18/22,0.000207623,3.67E-05,0.001175202,BA.1* (Nextclade)
8/19/22,0.000207033,3.65E-05,0.001171868,BA.1* (Nextclade)
8/20/22,0.000269655,5.64E-05,0.001287469,BA.1* (Nextclade)
8/21/22,0.000339705,8.08E-05,0.001427835,BA.1* (Nextclade)
8/22/22,0.000349096,8.30E-05,0.001467268,BA.1* (Nextclade)
8/23/22,0.000319622,7.16E-05,0.001425839,BA.1* (Nextclade)
8/24/22,0.00034403,8.18E-05,0.001445994,BA.1* (Nextclade)
8/25/22,0.000344471,8.19E-05,0.001447849,BA.1* (Nextclade)
8/26/22,0.000440072,0.000120692,0.001603253,BA.1* (Nextclade)
8/27/22,0.000376376,9.43E-05,0.00150048,BA.1* (Nextclade)
8/28/22,0.000314307,7.04E-05,0.001402153,BA.1* (Nextclade)
8/29/22,0.000379315,9.51E-05,0.001512185,BA.1* (Nextclade)
8/30/22,0.000425546,0.000111825,0.001617976,BA.1* (Nextclade)
8/31/22,0.000441171,0.000115931,0.001677329,BA.1* (Nextclade)
9/1/22,0.000445373,0.000117035,0.001693288,BA.1* (Nextclade)
9/2/22,0.000451931,0.000107434,0.001898985,BA.1* (Nextclade)
9/3/22,0.000421149,0.000100116,0.001769784,BA.1* (Nextclade)
9/4/22,0.000537552,0.000147428,0.001957993,BA.1* (Nextclade)
9/5/22,0.000470459,0.000117911,0.001875135,BA.1* (Nextclade)
9/6/22,0.000439789,0.000104548,0.001848023,BA.1* (Nextclade)
9/7/22,0.00039984,8.96E-05,0.001783291,BA.1* (Nextclade)
9/8/22,0.000370477,7.75E-05,0.00176829,BA.1* (Nextclade)
9/9/22,0.000315834,6.61E-05,0.001507734,BA.1* (Nextclade)
9/10/22,0.00033883,7.09E-05,0.001617397,BA.1* (Nextclade)
9/11/22,0.000230238,3.64E-05,0.001454385,BA.1* (Nextclade)
9/12/22,0.000227281,3.59E-05,0.001435728,BA.1* (Nextclade)
9/13/22,0.000331956,6.95E-05,0.00158462,BA.1* (Nextclade)
9/14/22,0.000335646,7.02E-05,0.001602213,BA.1* (Nextclade)
9/15/22,0.000337154,7.06E-05,0.001609408,BA.1* (Nextclade)
9/16/22,0.000381403,8.54E-05,0.001701149,BA.1* (Nextclade)
9/17/22,0.000352306,7.37E-05,0.001681652,BA.1* (Nextclade)
9/18/22,0.000308511,5.97E-05,0.001592598,BA.1* (Nextclade)
9/19/22,0.000349338,7.31E-05,0.001667503,BA.1* (Nextclade)
9/20/22,0.000317864,6.15E-05,0.001640826,BA.1* (Nextclade)
9/21/22,0.000406042,9.09E-05,0.00181092,BA.1* (Nextclade)
9/22/22,0.000457533,0.000108766,0.001922496,BA.1* (Nextclade)
9/23/22,0.000432919,9.70E-05,0.001930644,BA.1* (Nextclade)
9/24/22,0.000666519,0.000190042,0.002334833,BA.1* (Nextclade)
9/25/22,0.000690417,0.000196857,0.002418437,BA.1* (Nextclade)
9/26/22,0.000661344,0.000181383,0.00240828,BA.1* (Nextclade)
9/27/22,0.000675708,0.000185323,0.002460512,BA.1* (Nextclade)
9/28/22,0.000586195,0.00014692,0.002335785,BA.1* (Nextclade)
9/29/22,0.000489476,0.000109631,0.002182516,BA.1* (Nextclade)
9/30/22,0.000562286,0.00013367,0.002362015,BA.1* (Nextclade)
10/1/22,0.000479898,0.000100434,0.002289772,BA.1* (Nextclade)
10/2/22,0.000497073,0.000104029,0.002371594,BA.1* (Nextclade)
10/3/22,0.000511742,0.000107099,0.00244147,BA.1* (Nextclade)
10/4/22,0.000402808,7.11E-05,0.002278243,BA.1* (Nextclade)
10/5/22,0.000466336,9.02E-05,0.002406,BA.1* (Nextclade)
10/6/22,0.000531475,0.00011123,0.00253546,BA.1* (Nextclade)
10/7/22,0.000589657,0.000132071,0.002628468,BA.1* (Nextclade)
10/8/22,0.000517212,0.000108244,0.002467524,BA.1* (Nextclade)
10/9/22,0.000500695,0.000104787,0.002388851,BA.1* (Nextclade)
10/10/22,0.00048247,0.000100973,0.002302029,BA.1* (Nextclade)
10/11/22,0.000523122,0.000117168,0.002332317,BA.1* (Nextclade)
10/12/22,0.000467824,9.79E-05,0.002232249,BA.1* (Nextclade)
10/13/22,0.000419793,8.12E-05,0.002166219,BA.1* (Nextclade)
10/14/22,0.000420278,8.13E-05,0.002168719,BA.1* (Nextclade)
10/15/22,0.000434193,8.40E-05,0.00224041,BA.1* (Nextclade)
10/16/22,0.00049584,0.000103771,0.002365724,BA.1* (Nextclade)
10/17/22,0.000462348,8.95E-05,0.002385454,BA.1* (Nextclade)
10/18/22,0.00042735,7.54E-05,0.002416817,BA.1* (Nextclade)
10/19/22,0.000497636,9.63E-05,0.002567208,BA.1* (Nextclade)
10/20/22,0.00048849,9.45E-05,0.002520104,BA.1* (Nextclade)
10/21/22,0.000650657,0.00015468,0.002732612,BA.1* (Nextclade)
10/22/22,0.000585035,0.000131036,0.002607896,BA.1* (Nextclade)
10/23/22,0.000571755,0.000128061,0.002548796,BA.1* (Nextclade)
10/24/22,0.000671704,0.000168354,0.002675963,BA.1* (Nextclade)
10/25/22,0.00071116,0.000186887,0.002702201,BA.1* (Nextclade)
10/26/22,0.000701338,0.000184305,0.002664939,BA.1* (Nextclade)
10/27/22,0.000754432,0.000206917,0.002746728,BA.1* (Nextclade)
10/28/22,0.00048844,0.000102222,0.00233047,BA.1* (Nextclade)
10/29/22,0.000466418,9.76E-05,0.002225549,BA.1* (Nextclade)
10/30/22,0.000575796,0.000136882,0.002418682,BA.1* (Nextclade)
10/31/22,0.00055883,0.000132849,0.002347517,BA.1* (Nextclade)
11/1/22,0.000495295,0.000110935,0.002208424,BA.1* (Nextclade)
11/2/22,0.000491497,0.000110084,0.002191514,BA.1* (Nextclade)
11/3/22,0.000481,0.000107733,0.002144775,BA.1* (Nextclade)
11/4/22,0.000475195,0.000106432,0.002118923,BA.1* (Nextclade)
11/5/22,0.000531684,0.000126395,0.00223364,BA.1* (Nextclade)
11/6/22,0.000528287,0.000125587,0.002219392,BA.1* (Nextclade)
11/7/22,0.000437594,9.16E-05,0.002088202,BA.1* (Nextclade)
11/8/22,0.000503271,0.000112721,0.002243939,BA.1* (Nextclade)
11/9/22,0.000454247,9.51E-05,0.002167558,BA.1* (Nextclade)
11/10/22,0.000409689,7.93E-05,0.002114154,BA.1* (Nextclade)
11/11/22,0.000352716,6.23E-05,0.001995322,BA.1* (Nextclade)
11/12/22,0.000250313,3.46E-05,0.001809761,BA.1* (Nextclade)
11/13/22,0.000196078,2.28E-05,0.00168527,BA.1* (Nextclade)
11/14/22,0.000193564,2.25E-05,0.001663687,BA.1* (Nextclade)
11/15/22,0.000187477,2.18E-05,0.001611432,BA.1* (Nextclade)
11/16/22,0.000187732,2.18E-05,0.001613622,BA.1* (Nextclade)
11/17/22,0.000187538,2.18E-05,0.00161196,BA.1* (Nextclade)
11/18/22,0.000282979,4.48E-05,0.00178711,BA.1* (Nextclade)
11/19/22,0.000273523,4.33E-05,0.001727468,BA.1* (Nextclade)
11/20/22,0.000230563,3.18E-05,0.001667154,BA.1* (Nextclade)
11/21/22,0.000258732,3.57E-05,0.001870547,BA.1* (Nextclade)
11/22/22,0.000255532,3.53E-05,0.001847445,BA.1* (Nextclade)
11/23/22,0.000241744,3.34E-05,0.001747893,BA.1* (Nextclade)
11/24/22,0.000271235,4.29E-05,0.001713039,BA.1* (Nextclade)
11/25/22,0.000163259,1.90E-05,0.001403501,BA.1* (Nextclade)
11/26/22,0.000156685,1.82E-05,0.001347045,BA.1* (Nextclade)
11/27/22,0.000150432,1.75E-05,0.00129335,BA.1* (Nextclade)
11/28/22,0.000200676,3.17E-05,0.001267815,BA.1* (Nextclade)
11/29/22,0.000161551,2.23E-05,0.00116858,BA.1* (Nextclade)
11/30/22,0.000163522,2.26E-05,0.001182823,BA.1* (Nextclade)
12/1/22,0.000134296,1.56E-05,0.001154741,BA.1* (Nextclade)
12/2/22,0.000176311,2.44E-05,0.001275244,BA.1* (Nextclade)
12/3/22,0.000252662,4.46E-05,0.001429881,BA.1* (Nextclade)
12/4/22,0.000217652,3.44E-05,0.001374958,BA.1* (Nextclade)
12/5/22,0.000184026,2.54E-05,0.001330994,BA.1* (Nextclade)
12/6/22,0.000223973,3.54E-05,0.001414848,BA.1* (Nextclade)
12/7/22,0.000223805,3.54E-05,0.001413793,BA.1* (Nextclade)
12/8/22,0.000222974,3.53E-05,0.001408545,BA.1* (Nextclade)
12/9/22,0.000149009,1.73E-05,0.001281125,BA.1* (Nextclade)
12/10/22,0.0001134,1.04E-05,0.001231558,BA.1* (Nextclade)
12/11/22,0.000155642,1.81E-05,0.001338092,BA.1* (Nextclade)
12/12/22,0.000156031,1.81E-05,0.001341429,BA.1* (Nextclade)
12/13/22,0.000121222,1.12E-05,0.001316412,BA.1* (Nextclade)
12/14/22,0.000123158,1.13E-05,0.001337411,BA.1* (Nextclade)
12/15/22,0.000124306,1.14E-05,0.001349865,BA.1* (Nextclade)
12/16/22,0.000167694,1.95E-05,0.001441586,BA.1* (Nextclade)
12/17/22,0.00017251,2.00E-05,0.001482944,BA.1* (Nextclade)
12/18/22,0.001114732,0.000419464,0.002959003,BA.1* (Nextclade)
12/19/22,0.001140901,0.000429313,0.003028374,BA.1* (Nextclade)
12/20/22,0.001143259,0.000430201,0.003034624,BA.1* (Nextclade)
12/21/22,0.001183486,0.000445341,0.003141248,BA.1* (Nextclade)
12/22/22,0.001282304,0.000482534,0.00340313,BA.1* (Nextclade)
12/23/22,0.001306506,0.000482913,0.00352975,BA.1* (Nextclade)
12/24/22,0.001297988,0.000488437,0.003444689,BA.1* (Nextclade)
12/25/22,0.000146951,1.35E-05,0.001595444,BA.1* (Nextclade)
12/26/22,9.68E-05,6.29E-06,0.001486717,BA.1* (Nextclade)
12/27/22,9.37E-05,6.09E-06,0.001439207,BA.1* (Nextclade)
12/28/22,0.00013552,1.25E-05,0.001471489,BA.1* (Nextclade)
12/29/22,0.00013465,1.24E-05,0.001462056,BA.1* (Nextclade)
12/30/22,0.000259639,4.11E-05,0.001639887,BA.1* (Nextclade)
12/31/22,0.000171438,1.99E-05,0.001473738,BA.1* (Nextclade)
1/1/23,0.000309461,5.46E-05,0.001750926,BA.1* (Nextclade)
1/2/23,0.000316814,5.59E-05,0.001792477,BA.1* (Nextclade)
1/3/23,0.000328777,5.80E-05,0.001860078,BA.1* (Nextclade)
1/4/23,0.000288157,4.56E-05,0.001819767,BA.1* (Nextclade)
1/5/23,0.000278694,4.41E-05,0.001760083,BA.1* (Nextclade)
1/6/23,0.000834889,0.000254839,0.002731601,BA.1* (Nextclade)
1/7/23,0.001115242,0.000379354,0.003273964,BA.1* (Nextclade)
1/8/23,0.000979965,0.000308275,0.00311062,BA.1* (Nextclade)
1/9/23,0.000999167,0.000314317,0.003171471,BA.1* (Nextclade)
1/10/23,0.001018445,0.000320382,0.003232558,BA.1* (Nextclade)
1/11/23,0.001089512,0.000352446,0.003362807,BA.1* (Nextclade)
1/12/23,0.001085776,0.000351238,0.003351297,BA.1* (Nextclade)
1/13/23,0.000297053,4.10E-05,0.002147144,BA.1* (Nextclade)
1/14/23,0.000117806,7.66E-06,0.001808996,BA.1* (Nextclade)
1/15/23,0.000119048,7.74E-06,0.001828024,BA.1* (Nextclade)
1/16/23,0.000185265,1.70E-05,0.002010729,BA.1* (Nextclade)
1/17/23,0.000187359,1.72E-05,0.002033419,BA.1* (Nextclade)
1/18/23,0.000124875,8.12E-06,0.001917357,BA.1* (Nextclade)
1/19/23,0.000124008,8.06E-06,0.001904065,BA.1* (Nextclade)
1/20/23,0.000294499,4.07E-05,0.00212871,BA.1* (Nextclade)
1/21/23,0.000238806,2.77E-05,0.002051911,BA.1* (Nextclade)
1/22/23,0.000300246,4.15E-05,0.002170186,BA.1* (Nextclade)
1/23/23,0.000231817,2.69E-05,0.001991953,BA.1* (Nextclade)
1/24/23,0.000230667,2.68E-05,0.001982089,BA.1* (Nextclade)
1/25/23,0.000230269,2.68E-05,0.001978671,BA.1* (Nextclade)
1/26/23,0.000232964,2.71E-05,0.002001798,BA.1* (Nextclade)
1/27/23,5.88E-05,2.04E-06,0.0016951,BA.1* (Nextclade)
1/28/23,6.00E-05,2.08E-06,0.001729646,BA.1* (Nextclade)
1/29/23,0,0,0.001644371,BA.1* (Nextclade)
1/30/23,0,0,0.001664525,BA.1* (Nextclade)
1/31/23,6.22E-05,2.15E-06,0.001790833,BA.1* (Nextclade)
2/1/23,6.28E-05,2.18E-06,0.001809702,BA.1* (Nextclade)
2/2/23,6.27E-05,2.17E-06,0.001807548,BA.1* (Nextclade)
2/3/23,6.37E-05,2.21E-06,0.001835838,BA.1* (Nextclade)
2/4/23,6.28E-05,2.18E-06,0.001810497,BA.1* (Nextclade)
2/5/23,6.12E-05,2.12E-06,0.001762933,BA.1* (Nextclade)
2/6/23,6.05E-05,2.10E-06,0.001743968,BA.1* (Nextclade)
2/7/23,0,1.08E-19,0.00162264,BA.1* (Nextclade)
2/8/23,0,0,0.001616398,BA.1* (Nextclade)
2/9/23,0,0,0.001620098,BA.1* (Nextclade)
2/10/23,6.10E-05,2.11E-06,0.001757029,BA.1* (Nextclade)
2/11/23,6.20E-05,2.15E-06,0.001786841,BA.1* (Nextclade)
2/12/23,0.000124301,8.08E-06,0.001908554,BA.1* (Nextclade)
2/13/23,0.000122994,8.00E-06,0.001888517,BA.1* (Nextclade)
2/14/23,0.000125211,8.14E-06,0.00192251,BA.1* (Nextclade)
2/15/23,0.000126342,8.21E-06,0.001939848,BA.1* (Nextclade)
2/16/23,0.000128436,8.35E-06,0.001971932,BA.1* (Nextclade)
2/17/23,0.000133076,8.65E-06,0.00204305,BA.1* (Nextclade)
2/18/23,0.000197174,1.81E-05,0.002139746,BA.1* (Nextclade)
2/19/23,0.000134318,8.73E-06,0.002062088,BA.1* (Nextclade)
2/20/23,0.000210143,1.93E-05,0.00228022,BA.1* (Nextclade)
2/21/23,0.000285388,3.32E-05,0.002451385,BA.1* (Nextclade)
2/22/23,0.000288621,3.35E-05,0.002479101,BA.1* (Nextclade)
2/23/23,0.000290192,3.37E-05,0.002492563,BA.1* (Nextclade)
2/24/23,0.00021714,2.00E-05,0.00235599,BA.1* (Nextclade)
2/25/23,0.000149466,9.72E-06,0.002294165,BA.1* (Nextclade)
2/26/23,0.000150512,9.79E-06,0.002310189,BA.1* (Nextclade)
2/27/23,7.59E-05,2.63E-06,0.002185543,BA.1* (Nextclade)
2/28/23,0,0,0.002038544,BA.1* (Nextclade)
3/1/23,0,0,0.002049576,BA.1* (Nextclade)
3/2/23,0,0,0.002062625,BA.1* (Nextclade)
3/3/23,0,0,0.002104433,BA.1* (Nextclade)
3/4/23,0,0,0.002152613,BA.1* (Nextclade)
3/5/23,0,0,0.002199448,BA.1* (Nextclade)
3/6/23,0,2.16E-19,0.002230093,BA.1* (Nextclade)
3/7/23,0,0,0.002250624,BA.1* (Nextclade)
3/8/23,0,2.16E-19,0.002274419,BA.1* (Nextclade)
3/9/23,8.60E-05,2.98E-06,0.002477101,BA.1* (Nextclade)
3/10/23,8.65E-05,3.00E-06,0.002489926,BA.1* (Nextclade)
3/11/23,8.80E-05,3.05E-06,0.002532762,BA.1* (Nextclade)
3/12/23,8.95E-05,3.10E-06,0.002576867,BA.1* (Nextclade)
3/13/23,0.000272951,2.51E-05,0.002960057,BA.1* (Nextclade)
3/14/23,0.000282859,2.60E-05,0.003067233,BA.1* (Nextclade)
3/15/23,0.000286396,2.63E-05,0.003105493,BA.1* (Nextclade)
3/16/23,0.000193181,1.26E-05,0.002963406,BA.1* (Nextclade)
3/17/23,0.000195733,1.27E-05,0.003002456,BA.1* (Nextclade)
3/18/23,0.000198255,1.29E-05,0.003041044,BA.1* (Nextclade)
3/19/23,0.000202347,1.32E-05,0.003103638,BA.1* (Nextclade)
3/20/23,0,0,0.00275687,BA.1* (Nextclade)
3/21/23,0.000102902,3.57E-06,0.002961086,BA.1* (Nextclade)
3/22/23,0.000102859,3.56E-06,0.002959871,BA.1* (Nextclade)
3/23/23,0.000102796,3.56E-06,0.002958051,BA.1* (Nextclade)
3/24/23,0.000105798,3.67E-06,0.003044181,BA.1* (Nextclade)
3/25/23,0.000108672,3.77E-06,0.003126644,BA.1* (Nextclade)
3/26/23,0.000111074,3.85E-06,0.003195549,BA.1* (Nextclade)
3/27/23,0.0001153,4.00E-06,0.00331676,BA.1* (Nextclade)
3/28/23,0,0,0.003207367,BA.1* (Nextclade)
3/29/23,0,0,0.003257489,BA.1* (Nextclade)
3/30/23,0,0,0.003305947,BA.1* (Nextclade)
3/31/23,0,0,0.003411212,BA.1* (Nextclade)
4/1/23,0,0,0.003451494,BA.1* (Nextclade)
4/2/23,0.00013231,4.59E-06,0.003804331,BA.1* (Nextclade)
4/3/23,0.000270416,1.76E-05,0.004143898,BA.1* (Nextclade)
4/4/23,0.000411918,3.79E-05,0.004461521,BA.1* (Nextclade)
4/5/23,0.000419287,3.86E-05,0.004541035,BA.1* (Nextclade)
4/6/23,0.00043535,4.00E-05,0.004714324,BA.1* (Nextclade)
4/7/23,0.000436491,4.02E-05,0.004726622,BA.1* (Nextclade)
4/8/23,0.000438404,4.03E-05,0.004747261,BA.1* (Nextclade)
4/9/23,0.000289771,1.88E-05,0.004439335,BA.1* (Nextclade)
4/10/23,0.000143143,4.96E-06,0.004114626,BA.1* (Nextclade)
4/11/23,0.000142349,4.93E-06,0.004091871,BA.1* (Nextclade)
4/12/23,0.000142755,4.95E-06,0.004103509,BA.1* (Nextclade)
4/13/23,0.000140371,4.86E-06,0.004035221,BA.1* (Nextclade)
4/14/23,0.000143225,4.96E-06,0.004116975,BA.1* (Nextclade)
4/15/23,0.000149858,5.19E-06,0.004306849,BA.1* (Nextclade)
4/16/23,0.000155063,5.37E-06,0.004455822,BA.1* (Nextclade)
4/17/23,0.001603849,0.000359282,0.007128906,BA.1* (Nextclade)
4/18/23,0.001465798,0.000306808,0.006972422,BA.1* (Nextclade)
4/19/23,0.001494024,0.000312717,0.007106061,BA.1* (Nextclade)
4/20/23,0.001524132,0.000319021,0.007248586,BA.1* (Nextclade)
4/21/23,0.00154932,0.000324294,0.007367799,BA.1* (Nextclade)
4/22/23,0.001519757,0.000318105,0.007227876,BA.1* (Nextclade)
4/23/23,0.001501001,0.000314178,0.00713909,BA.1* (Nextclade)
4/24/23,0,0,0.004498278,BA.1* (Nextclade)
4/25/23,0,0,0.004515652,BA.1* (Nextclade)
4/26/23,0,0,0.004509594,BA.1* (Nextclade)
4/27/23,0,4.32E-19,0.004524009,BA.1* (Nextclade)
4/28/23,0,4.32E-19,0.004540049,BA.1* (Nextclade)
4/29/23,0,4.32E-19,0.004650765,BA.1* (Nextclade)
4/30/23,0,0,0.004725133,BA.1* (Nextclade)
5/1/23,0,0,0.004355473,BA.1* (Nextclade)
5/2/23,0,0,0.004401096,BA.1* (Nextclade)
5/3/23,0,0,0.004473582,BA.1* (Nextclade)
5/4/23,0,0,0.004517169,BA.1* (Nextclade)
5/5/23,0,4.32E-19,0.00469461,BA.1* (Nextclade)
5/6/23,0,0,0.004674209,BA.1* (Nextclade)
5/7/23,0.000175562,6.08E-06,0.005042101,BA.1* (Nextclade)
5/8/23,0.000191865,6.65E-06,0.005507918,BA.1* (Nextclade)
5/9/23,0.000394945,2.57E-05,0.006042063,BA.1* (Nextclade)
5/10/23,0.00039984,2.60E-05,0.006116553,BA.1* (Nextclade)
5/11/23,0.000405186,2.63E-05,0.006197893,BA.1* (Nextclade)
5/12/23,0.000413052,2.69E-05,0.006317548,BA.1* (Nextclade)
5/13/23,0.00043735,2.84E-05,0.006686987,BA.1* (Nextclade)
5/14/23,0.000231107,8.01E-06,0.006627485,BA.1* (Nextclade)
5/15/23,0.000237135,8.22E-06,0.006799265,BA.1* (Nextclade)
5/16/23,0,0,0.006381327,BA.1* (Nextclade)
5/17/23,0,0,0.006419412,BA.1* (Nextclade)
